From	Entry
56163	Q9BXT8
56163	B7Z7S1
56999	Q9P2N4
57057	Q9UMR3
57082	Q8NG31
57591	Q969V6
57591	A4FUJ8
57591	E7ER32
57591	W0Z7M9
57818	Q9NQR9
59084	Q9UJA9
59084	B4DHN2
64858	Q9H816
64983	Q9BYC8
64983	A4D1V4
79544	Q8NGD4
79596	Q5W0B1
79629	Q9H607
79629	M0QZ36
79728	Q86YC2
79728	H3BN63
79834	Q9H792
81501	Q9H295
84206	Q6ZN04
84334	Q96IL0
85378	Q96RT7
92196	A0PJW8
92196	M1E9T5
93134	Q8N587
93134	A8KAD9
94233	Q9UHM6
114112	Q86VQ6
114112	B4DRZ5
114827	B1AJZ9
114960	Q96PP4
114960	A0A024R769
116449	Q7Z7G1
124602	Q2TAC6
125061	Q63HM1
126147	Q8WTR8
126549	Q8NAG6
126549	A0A499FJM0
126549	B4DSY8
126549	B4E124
132203	A6NMZ2
140686	Q8IUB2
142891	Q96LT4
142891	V9HVY4
143630	Q8IYU4
149297	Q5VT40
149297	F1T0K0
150709	Q7Z5J8
150709	Q70AK8
155185	Q400G9
155185	A4D202
169355	Q6ZQW0
246175	Q96LI5
246175	B4E0K8
246175	H0Y9Z5
257019	A2A2Y4
285852	Q6UXN2
317781	Q8N8A6
339448	Q8IYL3
339541	Q6PIY5
375612	Q86UP9
375612	A1L384
389206	Q6ZU67
401720	A6NMB9
401720	Q6ZP58
402381	Q5JUK2
440956	A8MYZ5
642987	C9JQI7
645811	A6NI56
728780	A6NHY2
100131897	A6NMK8
3707	P27987
3707	B2R9J0
57101	Q9NQ90
57101	F1T0L7
129852	Q8N5S3
285782	Q8TC20
641700	Q19T08
602	P20749
602	B7Z3N9
2248	P11487
2248	A0A7U3JVY0
3759	P63252
4133	P11137
4133	A0A024R3Y8
4133	A0A024R3Z1
4133	A0A024R409
4133	Q6NYC5
4289	Q9UL63
4289	B4DG30
4968	O15527
4968	E5KPM5
4968	E5KPM6
4968	E5KPM7
4968	E5KPM8
4968	E5KPM9
4968	E5KPN0
4968	E5KPN1
5207	P16118
5207	I1Z9G4
8715	O94818
8715	B3KRF4
8715	B4DLW2
9437	O76036
9437	A0A0A0MQZ0
9437	A0A0A0MR94
9437	A0A0A0MTU0
10025	Q9Y2X0
10161	P43657
10161	A0A024RDT2
10161	B3KVQ5
10668	Q99675
10795	Q14587
10795	A0A075B6T9
10795	F5H1T2
10795	F5H670
10795	F5H7L3
10795	K7EQP6
10795	Q2TB61
22869	Q9Y2H8
22869	Q6NUI8
23132	Q9Y4B4
23132	B3KV54
23271	Q08AD1
23271	B3KTI4
26266	Q9UKG4
26266	A0A804HKQ4
26266	Q59HF0
29998	Q9NZM4
51421	Q9Y2J4
51490	Q5T280
55012	Q969Q6
55054	Q676U5
55054	A0A024R494
55054	A0A024R4B6
55054	Q17RG0
55054	Q53SV2
55576	Q8WWQ8
55812	Q9P0W8
55812	V9HVY9
57089	Q9NQZ7
57167	Q9UJQ4
57215	Q96EK4
57706	Q8TEH3
57706	Q9HCG4
57715	Q9NTN9
57715	Q9NWU8
79799	Q6UWM9
81558	Q9C073
116150	Q96E22
117283	Q96PC2
117283	A8K1M0
117283	Q5TAQ4
126789	Q8N0Z8
129881	Q0VFZ6
129881	B4DX81
148103	Q96NL3
154214	Q8TC41
154214	B3KVC8
164832	Q1L5Z9
165215	Q6P995
256892	A6NLW9
284525	Q5TAH2
284525	B3KXW8
284716	Q8IXN7
348980	O60741
348980	Q86WJ6
390792	Q6A163
401036	Q6ZVZ8
5261	P15735
5467	Q03181
5467	A0A024RCW6
5467	F1D8S7
85013	Q5BJH2
85013	B7Z3K1
91522	Q86Y22
162083	Q7Z2V1
162083	A0A5F9ZHF3
168451	Q7Z6K1
643707	A6NEF3
333	P51693
10401	Q9Y6X2
10401	B3KNI3
57633	Q6UXK5
57633	A8K6Q2
341676	Q6P3R8
9358	O95965
9358	A0A024RDW7
9358	A0A087WY35
9358	B4DN32
3151	P05204
154791	Q96HJ9
3552	P01583
577	O60242
990	Q99741
990	A0A024R1S2
2175	O15360
2255	O15520
2255	A0A7U3JW18
4717	O43677
5673	Q15238
5673	A0A024R0S1
6423	Q96HF1
6423	A0A140VJU3
6423	B3KSM5
6677	P38567
6677	Q5D1J4
6821	P51687
6821	A0A024RB79
9792	Q14140
10329	Q9Y2B1
10329	G3V1K2
29999	Q9NQT6
29999	A0A140VK18
51278	Q5VY09
51735	Q8TEU7
51735	B2RTU6
51742	Q4LE39
54457	Q5H9L4
55753	Q9ULD0
55892	Q9NPC7
57463	Q86WK6
57719	Q9HCE9
58475	Q9GZW8
58475	A0A024R505
58475	A0A024R556
65983	Q96HH9
79898	Q6PF04
80725	Q9C0H9
122622	Q8N142
122622	B3KTV4
126859	Q5T1B0
136051	Q8N393
137392	A1XBS5
140730	Q9H426
162967	A2RRD8
221400	O60522
221749	Q5TGL8
245928	Q30KQ6
644150	A6NGB9
728464	Q5JXM2
100271715	A8MVX0
152015	Q9BZX4
152015	A0A140VKG6
2940	Q16772
2940	Q5JW85
2246	P05230
2246	A0A7U3JVZ2
2246	A8K147
2246	Q16089
3569	P05231
3569	B4DNQ5
3569	B4DVM1
3569	B5MC21
3569	Q75MH2
1375	Q92523
1375	A0A024R4W7
1375	A5PLL0
1375	Q53FV7
4208	Q06413
4208	A0A024RAL6
4208	A0A024RAL7
4208	A0A0D9SGI5
4208	D8L7E9
51657	Q9Y6J8
51657	A0A024R4L1
51657	Q7Z3H6
171024	Q9UMS6
171024	B4E258
3948	P07864
3948	A0A140VKA7
4135	Q96JE9
7189	Q9Y4K3
8756	Q9H2U9
8756	A0A384MTL6
9465	O43687
9465	Q9P0M2
9465	Q2TAJ5
9465	Q6P4D3
64100	Q96BH3
64100	A0A384NKL6
90199	Q8IUA0
90199	A0A140VK68
160065	Q8WXA2
100131137	Q075Z2
573	Q99933
994	P30305
994	B3KS38
994	B4DIG0
994	B4DQZ3
994	B4DRC3
994	E1YMX4
994	G8JLH2
994	Q6MZW8
4776	Q14934
5998	P49796
5998	A0A024R831
5998	A0A024R833
5998	A0A024R841
5998	B3KVT7
5998	B3KWG8
5998	H7BXY1
5998	Q53GP3
6295	P10523
7398	O94782
7576	P17035
7581	Q06730
7581	A0A0A0MR11
7581	A0A0A0MRS1
7936	P18615
7936	A0A1U9X830
8780	O14730
8780	B0YJ89
8780	B4E1Q4
9457	Q5TD97
9534	O75437
9534	A0A087WZJ7
9534	A0A087X0A2
9534	B4E0L9
9534	F5H2M4
9534	Q7Z2R1
9600	O00562
9600	A0A024R5I7
9600	B2R787
9659	Q5VU43
9659	A0A075B749
9659	A0A087WYE4
10218	O43827
22996	Q5SRH9
22996	A0A0A0MRQ0
22996	A0A0A0MSW9
22996	A0A140VJY6
22996	A0A7P0T922
22996	B7Z4W9
22996	F6WE04
25980	Q9Y312
27314	Q15771
27314	A8K5R1
29777	Q9ULW3
29777	A0A024R029
51252	Q8IXR5
51252	B3KV66
51750	Q9NZ71
51750	R4IXY3
64766	Q96BU1
64766	A0A0S2Z5M0
64772	Q8NFI3
65258	Q53F39
65258	A0A0A0MR93
79632	Q8NB25
79632	H7BY63
79632	Q6P9G8
79896	Q8IYQ7
79896	Q9H6P9
79980	Q9H410
79980	A8K3X3
80122	Q56UN5
80125	Q8N5R6
80755	Q9BTE6
80852	Q9C0E4
83483	Q9BX97
84698	Q9BXY5
84698	B9A061
84818	Q8NAC3
85413	Q86VW1
85413	A0A0K0K1K9
92086	Q9BX51
92086	D3DW46
92344	Q5T7V8
92344	B3KQ87
93973	Q9H981
118611	Q96M02
126820	Q8IWG1
126820	A0A140VJZ8
129450	A2RUC4
134829	Q5SYC1
149041	Q5TC82
149041	B7ZMB3
149041	B9EGU6
159686	Q5T655
161882	Q8IX07
166968	Q7Z3K6
200403	Q502W6
200403	B7Z3D8
221458	Q6ZMV9
338917	P58304
339965	Q5M9N0
339965	A0A804HIY6
340351	Q8NEM8
388272	Q6PH81
100287399	H3BUK9
100287399	Q495V5
102724631	A0JP26
102724631	A0A0C4DH93
1395	Q13324
1395	A0A090N7T4
4897	Q92823
4897	B7Z670
4897	C9JYY6
4897	Q14CA1
6299	Q9NSC2
10125	O95267
10125	B2RA89
23531	Q15546
23531	A0A3B3ITQ3
55811	Q96PN6
55811	A0A0K0K1J8
80152	Q96BT3
80152	B3KPB2
84435	Q86SQ6
84890	Q96SZ5
84890	B3KXN9
90293	Q9P2N7
90293	B7ZB44
90293	Q96HC9
256949	Q6NY19
340393	Q2WGJ8
774	Q00975
997	P49427
997	A0A024R1Z1
1137	P43681
1137	B4DK78
1137	Q4VAQ3
1137	Q59FV0
1302	P13942
1302	A0A0C4DFS1
1302	H0YIS1
1302	Q4VXY6
1463	O14594
1463	A0A024R7M3
1463	Q4LE67
1540	Q9NQC7
1540	A0A024R6T1
1789	Q9UBC3
2915	P41594
2915	A8K5P7
3266	Q7Z444
3745	Q14721
3747	Q96PR1
3747	A0A024RBA5
3747	A0A024RBE3
3747	A0A024RBF2
3747	A0A3B3ISR9
3757	Q12809
3757	A0A090N7W1
3757	A0A090N7X5
3757	A0A090N8Q0
3757	Q15BH2
3814	Q15726
4784	Q14938
4784	B4DHW2
5099	O60245
5153	Q01064
5153	A0A024RB59
5153	B3KX78
5153	B4DK72
5153	Q7Z364
5475	O14829
5475	A0A024RBZ9
5884	O75943
5978	Q13127
5978	A0A1W2PQA1
5992	Q33E94
6000	P49802
6000	B7Z223
6000	B7Z257
6770	P49675
6770	Q6IBK0
6878	P49848
6878	A4D299
7050	Q15583
7267	P53804
8567	Q8WXG6
8567	A0A0A0MRB5
9569	Q9UHL9
9569	E9PFE2
9724	Q5TAP6
9724	A0A024RDV0
10210	Q9NS56
10335	Q9Y6F6
10983	Q14094
10983	A0A024RDH0
11174	Q9UKP5
11174	Q5IR90
11234	Q9UPZ3
22981	Q9Y2I6
23054	Q14686
23054	F6M2K2
23054	F6M2K3
23072	Q76N89
23086	Q8NEV8
23086	B4E1U8
23086	B4E2C3
23086	Q149M6
23086	Q6AI59
23120	O94823
23120	A0A2R8YDI5
23232	O60347
23363	O75147
23363	Q9H8B3
23394	Q9H2P0
23394	Q6DHZ8
25841	Q8N961
25894	Q58EX7
25894	A0A024R6X4
26127	Q9NVK5
27147	Q9ULE3
27147	A2RUF6
29070	Q9H0I3
51426	Q9UBT6
51426	A0A024RAP4
51513	Q9Y603
55008	Q8IVU3
55190	Q96G61
56521	Q9UKB3
56521	Q6IAH1
56890	Q8TC05
57096	Q96KN7
57489	Q9ULJ1
57555	Q8NFZ4
57670	Q9HCM3
57696	Q8NHQ9
57696	A0A024RBS0
57716	Q9BXM0
58499	Q96JM2
58499	Q63HJ5
64840	Q9H237
65217	Q96QU1
65217	A0A087WTR6
65217	A0A087WZN9
65217	A0A087X1T6
65217	A2A3D8
65217	A2A3E6
65217	A2A3E7
65217	A2A3E8
65217	A9Z1W1
65217	E7EM53
79944	Q9H9P8
80036	Q9HCF6
80036	A2A3F4
80036	A2A3F7
80036	E9PBI7
80036	G5E9G1
80036	H7BYP1
80036	Q6NW43
80036	Q9H200
80256	Q7L5A3
81557	Q96JG8
81557	A0A024R2A8
81669	Q96S94
83479	Q5T1V6
83479	B7Z5N6
83857	Q8IUR5
83876	Q9BYG7
83876	A0A024R2B7
83932	Q9H040
83932	A0A024R3U2
84146	Q9H582
84146	A7E234
84614	Q5TC79
84614	B7Z7Z4
84722	Q6PGN9
84722	A0A024R099
84722	A8K0M8
85458	Q155Q3
91608	Q96S79
92312	A1L020
92346	O95561
92346	Q5R3C7
112479	A8K979
114548	Q96P20
114548	A0A7I2R3P8
118924	Q70Z53
121256	Q14C87
129080	Q96A84
129080	B0QYK5
129831	Q8IUH3
146177	A6NCI4
148641	Q8IY50
149499	Q8N4P6
149499	A8K8H7
150763	Q6NUI2
150763	B4DNZ9
150763	E9PE95
160762	Q8NA47
160762	G3V217
161142	Q8N9W8
163255	Q8NDQ6
200030	Q86T75
200765	Q96MW7
200895	Q86XF0
261734	O75161
261734	B3KW36
282973	Q5VZ66
282973	A0A590UIU4
282973	A0A590UJC8
282973	A0A590UJH1
282973	A0A590UJT1
284058	Q7Z3B3
284058	A0A024R9Y2
284058	A0A1W2PRB5
342096	Q9NYA3
342096	A2VDJ1
375775	Q6ZV29
401145	Q9C0I3
441869	E5RJM6
550631	Q569K6
550631	A8MUK5
728239	Q96JG8
728239	A0A024R2A8
2275	Q13643
2275	Q96C98
4055	P36941
5031	Q15077
5031	A0A024R5I9
9674	Q15053
10195	Q92685
10195	C9J7S5
23291	Q9UKB1
23291	B4DH70
27071	Q9UN19
27071	J3KNB3
27198	Q9BXC0
27198	A0A4Y1JWP1
64857	Q9H7P9
81605	Q9BTM9
81605	A0A024R8C7
90407	Q96HV5
148932	Q70IA8
148932	X6R3L3
149951	Q86VX2
201232	Q7RTY0
387521	A5PLL7
7690	P52739
7690	A0A024R087
83742	Q9BSK0
1501	Q9UQB3
1501	B4DJU1
1501	B4DRK2
1501	E7EPC8
5542	P04280
7289	O75386
7289	B7Z1E7
8131	Q12980
8131	B7Z220
8131	B7Z6Q0
8131	Q9BTE2
8915	O95999
8915	A0A087WWW9
8915	A2TDT2
9949	Q9Y4X0
9949	A0A0S2Z4V0
9949	A0A0S2Z4X0
11183	Q9Y4K4
11183	A0A804HIS2
11183	B3KWC4
22879	Q7L1V2
22879	B4DKA0
22879	E7EW32
22879	Q6ZR87
26133	Q8TEL6
26133	B4DW48
54585	Q9NQ48
55103	Q86X27
55222	Q8TCA0
55222	A0A024QZL5
55222	A0A024QZM2
55222	A0A024QZR0
55222	A0A0A0MS58
55765	Q3KP66
84331	Q9BUT9
85455	A7MBM2
113174	Q96ER3
113174	G1UCX3
114790	Q8N1F8
114794	Q5R3F8
126695	Q8NAX2
401466	Q8N0T1
401466	A0A024R838
401466	A0A087WWE7
653583	Q6NSJ2
653583	Q96HZ0
29901	F8WC89
5277	P37287
5277	A0A2K4ZA02
8569	Q9BUB5
8569	A8K341
8569	Q7Z319
58496	Q8NDX9
58496	A0A1U9X7Y3
58496	N0E641
100033878	P60708
443052	P60713
443052	D7RIF5
11459	P68134
11461	P60710
11461	B2RRX1
12540	P60766
13001	P67871
13001	G3UZX4
13681	P60843
13681	Q3TLL6
13681	Q5F2A7
14693	P62880
14693	Q3U9V4
19353	P63001
19353	K7Q7T7
19353	Q3TLP8
19946	P62889
19946	Q497D7
19946	Q58DZ3
19946	Q5PR15
20044	P62264
20084	P62270
20084	Q561N5
22627	P62259
22627	Q5SS40
22628	P61982
22628	A8IP69
27207	P62281
27207	Q3UC02
27370	P62855
27370	Q497N1
56212	P84096
56212	Q3UDZ1
65019	P62830
75617	P62852
75617	Q58EA6
93765	P61089
93765	A2RTT4
114641	P62900
114641	Q5M9K9
268449	P62751
268449	Q5M9M5
276770	P63242
27139	P62856
29282	P62832
29437	P68136
29753	P62260
56010	P61983
64298	P62902
64640	P62890
81650	P67874
81650	Q68G11
81774	P62282
81822	P60711
83720	A0A0G2K5L1
83720	Q9WU10
122799	P62853
140655	P62250
140655	A0A1W2Q631
294282	P62271
296596	P62425
296596	B0K021
360572	P62752
360572	B5DES1
362631	P62914
362631	A0A0G2JWB2
362631	Q4V8I6
396526	P60706
403934	P60952
403955	P62999
281341	P60661
281440	P62998
282125	P62261
282125	A0A3Q1M119
100154254	P68137
100154254	A0A480QNI6
397211	P67872
397211	B9TSQ8
445516	P60982
396807	P60662
396807	A0A480I0Y2
414398	P62831
396980	P62272
799	P30988
799	A0A0C4DG16
2982	Q02108
2982	B3KU69
4298	Q03111
5523	Q06190
8277	P51854
8277	B7Z7I0
9499	Q9UBF9
9499	A0A0C4DFM5
9499	B4DT68
9595	O60759
9869	Q15047
22990	Q96RV3
22999	Q86UR5
22999	B7Z7W2
22999	B7Z9Z3
22999	Q3ZCW0
29887	Q9Y5X0
29887	A0A024RA70
29887	B4DJM0
29887	Q8N5Z3
55080	Q9BX59
55664	Q7L3B6
60495	Q8WWQ2
60495	Q2M1H9
79173	Q0VDD7
84277	Q96LL9
84277	B3KSU4
125972	Q96L12
125972	A0A140VJF7
199777	Q68DY1
202309	Q8N292
202309	A0A024QZS2
283849	Q86VI1
283849	A0A024R6U6
285521	Q8N8Q8
285521	B7ZL88
388419	A6NE02
100128327	Q5T215
3096	P15822
5522	Q9Y2T4
25891	Q6UXH9
25891	A0A087WXE9
25891	B7Z4A8
25891	B7Z6E5
51567	O95551
51567	A0A384MDM5
55119	Q5VTL8
64411	Q8WWN8
64411	Q05CH1
64411	Q9H7C1
84842	Q96IR7
91807	Q32MK0
151393	Q96LZ7
151393	A0A0C4DFM4
219293	Q5T2N8
284428	A6NJ08
342538	Q9H009
6297	Q9Y467
6297	B4DK65
6297	E7EW59
7994	Q92794
7994	A5PKX7
7994	A5PLL3
157285	Q86YV5
4665	Q15742
5026	Q93086
5638	O14668
5638	Q8NEK6
10813	Q9BVJ6
22905	O95208
23042	Q6P996
23042	B4DHL7
23042	Q6XYB5
23042	Q86XE2
27037	Q8IZ69
27037	F2Z2W7
80004	Q9H6T0
84951	Q8IZW8
84951	Q6PJP3
126375	Q3KQV3
2169	P12104
4547	P55157
4547	B7Z7X3
4547	E9PBP6
5600	Q15759
168507	Q8TDX9
4205	Q02078
4205	A0A0S2Z417
4205	A0A0S2Z453
4205	A0A0S2Z454
4205	A0A0S2Z4C8
4205	A0A0S2Z4N0
4205	A8K720
4209	Q14814
5436	P62487
27130	Q9Y283
27130	A0A024R153
27130	Q2M1I4
51729	Q9Y2W2
51729	A0A024RAW9
57109	Q9GZR2
57109	B4DJ95
57109	B4E331
57146	Q96B96
57146	I3L288
57146	I3NI23
64754	Q9H7B4
64754	B3KN46
81932	Q9BSH5
84105	Q9H0N5
84191	Q9H5X1
84319	Q9BQ75
92170	Q9BT17
445372	B2RNG4
64065	Q96FX8
7258	Q01534
7258	A4FUW6
90737	Q96GU1
728137	P0CV98
728137	P0CW01
728137	Q01534
728137	F2Z2I4
1441	Q99062
1998	Q15723
1998	B7Z720
2322	P36888
3038	O00219
3038	Q96RV2
3594	P42701
3630	P01308
3630	I3WAC9
4337	Q9NZB8
4337	A0A024RD17
5453	Q03052
9200	B0YJ81
22832	Q5TB80
25771	Q8WUA7
25771	A0A0A0MRY0
25771	B0QYI1
29986	Q9NP94
54857	Q9HCC8
57053	Q9GZZ6
57053	C4IXS7
64478	Q96PZ7
64478	Q59FF8
79583	Q9H6L2
85397	P57771
91147	Q5HYA8
91147	A0A7P0MXI9
91147	C9JHI2
128553	Q9NRE2
140738	Q8WXS4
140738	E7EMC0
140738	Q86SV2
220869	Q5JTY5
220869	Q5RIA9
220869	A0A0A6YYH9
220869	O60748
220869	Q5RIB3
220869	Q5RIB5
220869	Q6NVZ8
220869	Q9H2J8
286464	Q6ZTR5
386617	Q6ZWB6
441027	B9EJG8
2071	P19447
2071	B3KRG2
2071	B3KTH1
2071	G3V1S1
5047	P09466
5047	A0A024R8D8
5047	A6XNE0
5047	B2R4F9
5047	B4E3C0
6861	O00445
6861	A0A024R4N8
6861	Q4FD32
7782	O14863
9764	O60268
23379	Q9Y2F5
23671	Q9UIK5
219595	Q9HBA9
284992	Q8NCX0
284992	B4DZ03
284992	B8ZZI4
285282	Q5HYI8
339327	Q86UE3
339327	B3KVL3
339327	M0QY24
729852	C9J7I0
658	O00238
658	A8KAE3
993	P30304
993	A0A024R2R6
993	D8KXX0
993	K7N7S0
2113	P14921
2113	A8K725
2113	B4DW78
6920	O75764
6920	B4DUM4
10559	P78382
25791	Q8N5V2
25791	B4DDI2
26122	Q52LR7
54989	Q6IQ21
55536	Q96GN5
55536	A0A024RA51
55536	A8K8X5
55852	Q8IWB9
57600	Q9P278
79934	Q96D53
79934	A0A024R0Q9
121364	Q8NGE5
121364	A0A126GVR3
126204	Q86W25
126204	A0A0C4DGQ4
131540	Q8WVZ1
139728	Q6P2M8
148198	A6NK75
150165	Q5GH77
150165	B7ZMN2
158506	Q8N7E2
338599	Q68J44
388558	Q8N4W9
100507290	P0CJ78
367	P10275
367	A0A087WUX9
367	F1D8N5
367	G4VV16
367	Q9NUA2
405	P27540
405	A8K6P0
405	B0AZM1
405	Q53F30
406	O00327
406	A0A140VKD3
406	A0A669KBF4
406	B2RCL8
579	P78367
594	P21953
594	A0A140VKB3
594	B4E2N3
594	B7ZB80
639	O75626
639	A0A3B3IU23
639	B4DW27
639	Q5T4E8
643	P32302
643	A0N0R2
643	A8K647
643	Q2YD84
869	P23435
971	P21854
971	Q5TLG3
991	Q12834
1005	Q9ULB5
1005	F5H5X9
1005	Q8IY78
1053	Q15744
1070	O15182
1070	E5RFM2
1070	E5RJF8
1132	P08173
1139	P36544
1139	A0A0A6YYA8
1181	P51788
1208	P04118
1208	A0A087WZW1
1208	A0A087X0Q7
1442	P0DML2
1442	P0DML3
1442	A8K6C2
1571	P05181
1643	Q92466
1662	Q13206
1843	P28562
1843	B4DU40
1846	Q13115
1959	P11161
2019	Q05925
2250	P12034
2250	A0A7U3L5M4
2250	Q8NBG6
2305	Q08050
2305	A0A0D9SFF0
2305	A0A2P9DTZ1
2305	A0A2P9DTZ8
2305	A8K591
2305	Q53Y49
2306	O60548
2356	Q05932
2538	P35575
2550	Q9UBS5
2550	A0A1U9X7R0
2550	Q59HG8
2550	Q5SUJ9
2550	Q8IW08
2595	Q8TET4
2595	B4DWC5
2595	E7EWB6
2595	H3BN99
2619	P54826
2626	P43694
2626	B3KUF4
2626	B6DU75
2671	P55789
2686	Q9UJ14
2686	A0PJJ9
2694	P27352
2707	O75712
2707	A0A654ICK0
2874	Q13227
2905	Q14957
2905	H0Y2V8
2905	O15398
2905	Q8IW23
2916	O15303
2976	Q8WUA4
3090	Q14526
3090	A0PJI1
3091	Q16665
3091	D0VY79
3111	P06340
3111	A0A1V0E3M7
3111	A0A1V0E3N1
3111	A0A1V0E3N3
3111	A0A1V0E3N6
3111	A0A1V0E3N7
3111	A0A1V0E3P0
3111	A0A1V0E3P1
3111	A0A1V0E3P3
3111	A0A1V0E3P6
3111	A0A1V0E3P8
3111	A0A1V0E3P9
3111	A0A1V0E3Q1
3111	A0A1V0E3Q2
3111	A0A1V0E3Q3
3111	A0A1V0E3Q4
3111	A0A1V0E3Q5
3111	A0A1V0E3Q6
3111	A0A1V0E3Q7
3111	A0A1V0E3Q8
3111	A0A1V0E3R0
3111	A0A1V0E3R3
3111	A0A1V0E3R4
3111	A0A1V0E3R6
3111	A0A1V0E3R8
3111	A0A1V0E3S0
3111	A0A1V0E3S4
3111	A0A1V0E3S6
3111	A0A1V0E3S7
3111	A0A1V0E3T1
3111	X5CF87
3207	P31270
3226	Q9NYD6
3226	Q53XI4
3229	P31276
3297	Q00613
3431	Q9HB58
3737	P16389
3764	Q15842
3764	A0A024RAV6
3813	Q14943
3813	A0A0G2JN05
3813	O43469
3813	Q4KN23
3813	Q99565
3820	Q12918
3938	P09848
3982	P55344
3983	O14639
3983	B3KSG3
3983	B4DQA3
3992	O60427
3992	A0A0A0MR51
4097	O15525
4097	A0A024R8X1
4211	O00470
4285	Q99797
4287	P54252
4287	A0A0A0MS38
4287	C9JQV6
4294	Q02779
4325	P51512
4330	Q10571
4330	A0A024R1C3
4489	P04731
4494	P04733
4494	H3BRY8
4589	Q8TAX7
4773	Q13469
4773	B5B2P4
4798	Q6P4R8
4798	A0A024R3K9
4842	P29475
4842	A0PJJ7
4842	B3VK56
4842	B4DG68
4863	Q14207
4985	P41143
5045	P09958
5045	A0A024RC70
5076	Q02962
5076	Q5SZP1
5090	P40426
5090	Q5JS98
5090	Q96AL5
5128	Q00537
5128	A0A024RBH0
5144	Q08499
5144	A0A140VJR0
5309	O75364
5598	Q13164
5598	A0A024QZ20
5662	A5PKW4
5662	Q86YI3
5729	Q13258
5827	Q9NR77
5893	P43351
5893	B7Z2G8
5893	B7Z5Q6
5893	F5GX32
5893	Q5DR82
5896	P15918
5940	P0DJD3
5979	P07949
5979	A0A024R7T2
5996	Q08116
6011	Q15835
6101	P56715
6303	P21673
6303	A0A384NQ10
6323	P35498
6331	Q14524
6331	A0A0A0MT39
6331	E9PG18
6331	E9PHB6
6331	H9KVD2
6331	K4DIA1
6331	Q86V90
6425	Q5T4F7
6440	P11686
6440	A0A0A0MTC9
6440	A0A0S2Z4Q0
6440	E5RI64
6478	O43255
6502	Q13309
6502	A0A024R069
6502	D6R9R7
6538	P48066
6722	P11831
6722	A0A024RD16
6722	B4DU24
6750	P61278
6871	O75478
6871	A0A024R0Y4
6871	A0A087WWR4
6871	B3KU13
6884	Q15543
6884	A0A024R089
6929	P15923
6929	A0A0A0MRB7
6929	X6REB3
6932	P36402
6932	B3KQ75
6988	P57738
7104	P48230
7288	O00295
7351	P55851
7351	A0A024R5N5
7355	P78381
7355	A6NFI1
7355	A6NKM8
7355	B4DE15
7423	P49765
7423	Q7LAP4
7434	P41587
7434	X5D7Q6
7434	X5DP12
7455	Q9Y493
7455	B4DYT6
7554	P17098
7554	B3KS94
7564	P17020
8034	P16260
8034	B4DHV9
8034	B4DPV4
8313	Q9Y2T1
8313	E7ES00
8320	O95936
8320	B7Z4K0
8505	Q86W56
8528	Q99489
8646	Q9H2X0
8646	E7ESX1
8646	Q8N2W7
8648	Q15788
8704	O60909
8831	Q96PV0
8831	A0A1U9X8L0
8831	B7ZCA0
8844	Q8IVT5
8912	O95180
8912	A0A1W2PQW2
8912	B3KQH9
9032	O14894
9152	Q9Y345
9152	Q4VAM4
9152	Q4VAM6
9187	O60721
9187	B4DUG1
9187	B4E1W0
9187	F5H127
9187	F5H483
9256	O95153
9256	A7E2C5
9256	B2RUT8
9256	B7ZVZ7
9256	X5DQQ3
9263	Q9UEE5
9378	P58400
9378	Q9ULB1
9378	A0A0D9SEM5
9378	A0A0D9SEQ7
9378	A0A1D5RMU6
9378	E7EQN4
9378	E7ERL8
9378	H0Y568
9378	H7BYC7
9435	Q9Y4C5
9435	V9HVX9
9568	O75899
9568	H9NIL8
9612	Q9Y618
9612	C9J0Q5
9612	C9JE98
9668	O94892
9668	A0A024R4I3
9681	O75140
9686	Q14135
9686	A0A075B6E4
9686	A0A0A6YYI5
9686	G5E9M7
9686	G5E9M9
9706	Q8IYT8
9718	P0DPD6
9718	P0DPD8
9778	Q92628
9778	A5YKK5
9825	Q9UM82
9825	A8K0S9
9825	B4DID4
9921	Q8N5U6
9921	A0A024RBP0
9985	O95072
10019	Q9UQQ2
10019	B7Z7K6
10019	F5GYM4
10019	Q59H48
10019	Q96BA5
10050	Q9Y2C5
10050	A0A024R013
10157	Q9UDR5
10157	A4D0W4
10186	Q9Y693
10186	A0A024RDR1
10208	Q5W0Q7
10208	A8K1B1
10208	B3KQ64
10225	P40200
10225	E9PEJ1
10225	Q8WUE2
10272	O95633
10272	A0A024R1Y8
10336	Q3KNV8
10336	B3KQ06
10336	B3KWT8
10336	B4DTN5
10780	Q14588
10780	A0A024R0N3
10873	Q16798
10873	B2R995
10873	Q6TCH8
10919	Q96KQ7
10919	A0A024RCN9
10919	A2ABF8
10919	B7Z852
10919	Q59FM7
10930	Q9Y235
11019	O43766
11019	A0A024R9W0
11019	B4E0L7
11019	Q6P5Q6
11097	O15504
11130	O95229
11136	P82251
11243	Q6P1K2
11244	Q9UKY1
11244	A0A024R9F1
11250	Q9Y5Y3
11250	B5B0C1
11262	Q13342
11262	B4DVW8
11262	Q0VGE4
11262	Q8IWJ1
22823	Q9Y483
22823	B4DZ69
22823	B4DZG1
22823	Q7Z534
22829	Q8NFZ3
22829	A0A024R9E7
22829	B4DHI3
22862	Q9Y2H6
22862	A0A024RDT9
22862	A0A024RDV5
22877	Q9HAP2
22937	Q12770
22937	B7Z6H0
