ENTREZ GENE ID,Uniprot,GENE SYMBOL,OCCURRENCES,VESICLE TYPE
1186,P51798,CLCN7,2,Microvesicles
1265,Q99439,CNN2,20,Microparticles
1266,Q15417,CNN3,4,Microvesicles
1278,P08123,COL1A2,8,Microvesicles
1284,P08572,COL4A2,8,Microparticles
1303,Q99715,COL12A1,3,Microvesicles
1327,P13073,COX4I1,17,Microparticles
1362,O75976,CPD,5,Microvesicles
1365,O15551,CLDN3,5,Microparticles
1368,P14384,CPM,9,Microparticles
1369,P15169,CPN1,1,Microparticles
1376,P23786,CPT2,5,Microparticles
1399,P46109,CRKL,11,Microparticles
1432,Q16539,MAPK14,2,Microvesicles
1452,P48729,CSNK1A1,3,Microvesicles
1455,P78368,CSNK1G2,3,Microvesicles
1462,P13611,VCAN,6,Microvesicles
1464,Q6UVK1,CSPG4,9,Microvesicles
1475,P01040,CSTA,3,Microparticles
1500,O60716,CTNND1,14,Microvesicles
1503,P17812,CTPS1,15,Microvesicles
1508,P07858,CTSB,7,Microparticles
1514,P07711,CTSL1,1,Microparticles
1528,P00167,CYB5A,6,Microvesicles
1537,P08574,CYC1,5,Microparticles
1605,Q14118,DAG1,10,Microvesicles
1622,P07108,DBI,6,Microvesicles
1632,P42126,ECI1,13,Microvesicles
1634,P07585,DCN,3,Microvesicles
1645,Q04828,AKR1C1,1,Microvesicles
1646,P52895,AKR1C2,2,Microvesicles
1656,P26196,DDX6,7,Microvesicles
1657,Q9Y485,DMXL1,1,Microparticles
1728,P15559,NQO1,7,Microparticles
1738,P09622,DLD,19,Microparticles
1743,P36957,DLST,18,Microvesicles
1759,Q05193,DNM1,11,Microparticles
1783,O43237,DYNC1LI2,4,Microvesicles
1793,Q14185,DOCK1,4,Microvesicles
1819,P55039,DRG2,2,Microvesicles
1825,Q14574,DSC3,2,Microvesicles
1836,P50443,SLC26A2,1,Microvesicles
1845,P51452,DUSP3,13,Microparticles
1891,Q13011,ECH1,22,Microparticles
1933,P24534,EEF1B2,18,Microvesicles
1962,Q08426,EHHADH,8,Microparticles
1965,P05198,EIF2S1,19,Microparticles
1969,P29317,EPHA2,8,Microvesicles
1974,Q14240,EIF4A2,7,Microparticles
1975,P23588,EIF4B,7,Microvesicles
1981,Q04637,EIF4G1,4,Microvesicles
1982,P78344,EIF4G2,4,Microvesicles
1983,P55010,EIF5,13,Microvesicles
2011,Q7KZI7,MARK2,2,Microvesicles
2017,Q14247,CTTN,10,Microparticles
2027,P13929,ENO3,9,Microparticles
2041,P21709,EPHA1,2,Microvesicles
2049,P54753,EPHB3,2,Microvesicles
2050,P54760,EPHB4,9,Microvesicles
2054,P32856,STX2,6,Microvesicles
2064,P04626,ERBB2,2,Microvesicles
2107,P62495,ETF1,11,Microvesicles
2109,P38117,ETFB,14,Microparticles
2152,P13726,F3,18,Microvesicles
2161,P00748,F12,1,Microparticles
2180,P33121,ACSL1,3,Microvesicles
2181,O95573,ACSL3,14,Microvesicles
2224,P14324,FDPS,13,Microparticles
2239,O75487,GPC4,3,Microvesicles
2263,P21802,FGFR2,1,Microparticles
2271,P07954,FH,21,Microparticles
2274,Q14192,FHL2,1,Microvesicles
2280,P62942,FKBP1A,11,Microvesicles
2312,P20930,FLG,4,Microparticles
2339,P49354,FNTA,2,Microvesicles
2475,P42345,MTOR,8,Microparticles
2519,Q9BTY2,FUCA2,2,Microvesicles
2534,P06241,FYN,3,Microvesicles
2580,O14976,GAK,5,Microvesicles
2581,P54803,GALC,2,Microvesicles
2582,Q14376,GALE,4,Microvesicles
2588,P34059,GALNS,2,Microvesicles
2589,Q10472,GALNT1,3,Microparticles
2590,Q10471,GALNT2,4,Microparticles
2591,Q14435,GALNT3,2,Microvesicles
2629,P04062,GBA,2,Microvesicles
2633,P32455,GBP1,2,Microvesicles
2673,Q06210,GFPT1,16,Microvesicles
2678,P19440,GGT1,2,Microvesicles
2697,P17302,GJA1,6,Microvesicles
2710,P32189,GK,2,Microvesicles
2762,O60547,GMDS,3,Microvesicles
2769,P30679,GNA15,4,Microvesicles
2775,P09471,GNAO1,3,Microvesicles
2781,P19086,GNAZ,11,Microparticles
2794,P36915,GNL1,6,Microvesicles
2799,P15586,GNS,10,Microparticles
2813,P55259,GP2,1,Microvesicles
2814,P40197,GP5,9,Microparticles
2870,P43250,GRK6,2,Microvesicles
2873,Q13098,GPS1,8,Microvesicles
2876,P07203,GPX1,21,Microparticles
2878,P22352,GPX3,9,Microparticles
2886,Q14451,GRB7,2,Microvesicles
2935,P15170,GSPT1,2,Microparticles
2948,Q03013,GSTM4,4,Microvesicles
2952,P30711,GSTT1,3,Microvesicles
2992,P46976,GYG1,4,Microparticles
2997,P13807,GYS1,10,Microparticles
3005,P07305,H1F0,2,Microvesicles
3006,P16403,HIST1H1C,18,Microparticles
3007,P16402,HIST1H1D,12,Microvesicles
3008,P10412,HIST1H1E,10,Microvesicles
3009,P16401,HIST1H1B,18,Microparticles
3015,P0C0S5,H2AFZ,5,Microparticles
3028,Q99714,HSD17B10,21,Microparticles
3032,P55084,HADHB,21,Microparticles
3033,Q16836,HADH,12,Microparticles
3034,P42357,HAL,1,Microvesicles
3035,P12081,HARS,10,Microvesicles
3073,P06865,HEXA,3,Microparticles
3074,P07686,HEXB,6,Microparticles
3093,P61086,UBE2K,2,Microvesicles
3098,P19367,HK1,10,Microparticles
3099,P52789,HK2,2,Microvesicles
3101,P52790,HK3,5,Microparticles
3109,P28068,HLA-DMB,2,Microvesicles
3146,P09429,HMGB1,4,Microvesicles
3157,Q01581,HMGCS1,3,Microvesicles
3162,P09601,HMOX1,5,Microparticles
3163,P30519,HMOX2,9,Microvesicles
3188,P55795,HNRNPH2,2,Microvesicles
3189,P31942,HNRNPH3,8,Microvesicles
3241,P37235,HPCAL1,4,Microparticles
3265,P01112,HRAS,19,Microparticles
3268,O95081,AGFG2,2,Microvesicles
3305,P34931,HSPA1L,17,Microparticles
3416,P14735,IDE,8,Microvesicles
3422,Q13907,IDI1,3,Microvesicles
3485,P18065,IGFBP2,2,Microparticles
3490,Q16270,IGFBP7,6,Microvesicles
3608,Q12905,ILF2,7,Microparticles
3609,Q12906,ILF3,4,Microvesicles
3615,P12268,IMPDH2,14,Microparticles
3628,P49441,INPP1,1,Microvesicles
3631,Q96PE3,INPP4A,1,Microvesicles
3643,P06213,INSR,5,Microvesicles
3646,P60228,EIF3E,11,Microvesicles
3671,O14498,ISLR,2,Microparticles
3698,P19823,ITIH2,18,Microparticles
3704,Q9BY32,ITPA,8,Microvesicles
3709,Q14571,ITPR2,6,Microvesicles
3713,P07476,IVL,1,Microvesicles
3735,Q15046,KARS,13,Microvesicles
3800,O60282,KIF5C,2,Microvesicles
3836,P52294,KPNA1,2,Microvesicles
3839,O00505,KPNA3,8,Microvesicles
3840,O00629,KPNA4,7,Microparticles
3842,Q92973,TNPO1,15,Microvesicles
3850,P12035,KRT3,7,Microvesicles
3875,P05783,KRT18,8,Microvesicles
3881,Q15323,KRT31,2,Microparticles
3903,Q6GTX8,LAIR1,4,Microparticles
3908,P24043,LAMA2,1,Microparticles
3912,P07942,LAMB1,11,Microvesicles
3921,P08865,RPSA,14,Microparticles
3927,Q14847,LASP1,14,Microparticles
3960,P56470,LGALS4,4,Microvesicles
3987,P48059,LIMS1,18,Microparticles
3993,Q6P1M3,LLGL2,3,Microvesicles
4000,P02545,LMNA,14,Microvesicles
4008,Q8WWI1,LMO7,6,Microvesicles
4013,O00534,VWA5A,2,Microvesicles
4023,P06858,LPL,1,Microparticles
4026,Q93052,LPP,7,Microvesicles
4047,P48449,LSS,5,Microparticles
4070,P09758,TACSTD2,3,Microvesicles
4086,Q15797,SMAD1,8,Microvesicles
4087,Q15796,SMAD2,4,Microvesicles
4123,Q9NTJ4,MAN2C1,3,Microvesicles
4137,P10636,MAPT,2,Microvesicles
4144,P31153,MAT2A,11,Microvesicles
4179,P15529,CD46,2,Microvesicles
4199,P48163,ME1,6,Microvesicles
4245,P26572,MGAT1,5,Microparticles
4288,P46013,MKI67,3,Microvesicles
4318,P14780,MMP9,4,Microparticles
4534,Q13496,MTM1,2,Microvesicles
4585,Q99102,MUC4,2,Microparticles
4588,Q6W4X9,MUC6,2,Microvesicles
4644,Q9Y4I1,MYO5A,2,Microvesicles
4648,Q6PIF6,MYO7B,2,Microvesicles
4666,Q13765,NACA,7,Microparticles
4668,P17050,NAGA,6,Microparticles
4673,P55209,NAP1L1,14,Microparticles
4676,Q99733,NAP1L4,14,Microparticles
4680,P40199,CEACAM6,3,Microparticles
4688,P19878,NCF2,4,Microparticles
4689,Q15080,NCF4,3,Microparticles
4691,P19338,NCL,21,Microparticles
4719,P28331,NDUFS1,9,Microparticles
4722,O75489,NDUFS3,10,Microparticles
4733,Q9Y295,DRG1,10,Microvesicles
4734,P46934,NEDD4,5,Microvesicles
4736,P62906,RPL10A,13,Microvesicles
4738,Q15843,NEDD8,3,Microparticles
4756,Q92859,NEO1,4,Microvesicles
4763,P21359,NF1,3,Microvesicles
4771,P35240,NF2,5,Microvesicles
4836,P30419,NMT1,5,Microparticles
4841,Q15233,NONO,6,Microvesicles
4853,Q04721,NOTCH2,7,Microvesicles
4881,P16066,NPR1,2,Microvesicles
4898,O43847,NRD1,7,Microparticles
4924,Q02818,NUCB1,11,Microvesicles
4926,Q14980,NUMA1,1,Microvesicles
5007,P22059,OSBP,10,Microvesicles
5019,P55809,OXCT1,9,Microvesicles
5058,Q13153,PAK1,2,Microvesicles
5062,Q13177,PAK2,10,Microvesicles
5064,O75781,PALM,1,Microparticles
5091,P11498,PC,8,Microvesicles
5094,Q15366,PCBP2,9,Microparticles
5129,Q07002,CDK18,2,Microvesicles
5167,P22413,ENPP1,9,Microvesicles
5198,O15067,PFAS,9,Microvesicles
5205,O43520,ATP8B1,3,Microvesicles
5208,O60825,PFKFB2,2,Microvesicles
5213,P08237,PFKM,10,Microvesicles
5224,P15259,PGAM2,10,Microparticles
5238,O95394,PGM3,8,Microvesicles
5245,P35232,PHB,26,Microparticles
5257,Q93100,PHKB,2,Microvesicles
5268,P36952,SERPINB5,3,Microvesicles
5270,P07093,SERPINE2,11,Microvesicles
5289,Q8NEB9,PIK3C3,2,Microvesicles
5291,P42338,PIK3CB,1,Microvesicles
5300,Q13526,PIN1,8,Microparticles
5327,P00750,PLAT,4,Microvesicles
5331,Q01970,PLCB3,9,Microvesicles
5345,P08697,SERPINF2,2,Microparticles
5352,O00469,PLOD2,9,Microvesicles
5364,O43157,PLXNB1,2,Microvesicles
5447,P16435,POR,5,Microvesicles
5464,Q15181,PPA1,9,Microvesicles
5480,P45877,PPIC,3,Microparticles
5494,P35813,PPM1A,2,Microparticles
5495,O75688,PPM1B,6,Microvesicles
5499,P62136,PPP1CA,7,Microparticles
5500,P62140,PPP1CB,9,Microparticles
5519,P30154,PPP2R1B,3,Microvesicles
5520,P63151,PPP2R2A,11,Microparticles
5525,Q15172,PPP2R5A,2,Microvesicles
5530,Q08209,PPP3CA,10,Microvesicles
5550,P48147,PREP,7,Microvesicles
5553,P13727,PRG2,3,Microparticles
5562,Q13131,PRKAA1,11,Microvesicles
5563,P54646,PRKAA2,2,Microvesicles
5564,Q9Y478,PRKAB1,2,Microvesicles
5567,P22694,PRKACB,8,Microparticles
5571,P54619,PRKAG1,4,Microvesicles
5577,P31323,PRKAR2B,8,Microparticles
5585,Q16512,PKN1,9,Microvesicles
5586,Q16513,PKN2,8,Microvesicles
5588,Q04759,PRKCQ,1,Microvesicles
5595,P27361,MAPK3,5,Microvesicles
5601,P45984,MAPK9,2,Microvesicles
5603,O15264,MAPK13,2,Microvesicles
5604,Q02750,MAP2K1,2,Microvesicles
5605,P36507,MAP2K2,9,Microvesicles
5611,Q13217,DNAJC3,11,Microvesicles
5634,P11908,PRPS2,3,Microvesicles
5635,Q14558,PRPSAP1,2,Microvesicles
5636,O60256,PRPSAP2,6,Microvesicles
5663,P49768,PSEN1,6,Microvesicles
5696,P28062,PSMB8,14,Microparticles
5700,P62191,PSMC1,16,Microvesicles
5704,P43686,PSMC4,18,Microvesicles
5714,P48556,PSMD8,4,Microvesicles
5716,O75832,PSMD10,2,Microparticles
5717,O00231,PSMD11,17,Microparticles
5719,Q9UNM6,PSMD13,16,Microvesicles
5756,Q12792,TWF1,6,Microvesicles
5768,O00391,QSOX1,10,Microparticles
5781,Q06124,PTPN11,9,Microvesicles
5789,P23468,PTPRD,2,Microvesicles
5792,P10586,PTPRF,10,Microvesicles
5796,Q15262,PTPRK,2,Microvesicles
5817,P15151,PVR,8,Microvesicles
5829,P49023,PXN,1,Microvesicles
5833,Q99447,PCYT2,2,Microvesicles
5836,P06737,PYGL,21,Microparticles
5875,Q92696,RABGGTA,3,Microvesicles
5887,P54727,RAD23B,9,Microvesicles
5903,P49792,RANBP2,2,Microvesicles
5911,P10114,RAP2A,4,Microvesicles
5919,Q99969,RARRES2,1,Microparticles
5921,P20936,RASA1,3,Microparticles
5922,Q15283,RASA2,4,Microvesicles
5976,Q92900,UPF1,8,Microvesicles
6037,P12724,RNASE3,3,Microparticles
6059,P61221,ABCE1,13,Microvesicles
6093,Q13464,ROCK1,12,Microvesicles
6122,P39023,RPL3,14,Microvesicles
6124,P36578,RPL4,19,Microvesicles
6125,P46777,RPL5,16,Microvesicles
6130,P62424,RPL7A,19,Microvesicles
6134,P27635,RPL10,8,Microparticles
6135,P62913,RPL11,16,Microvesicles
6136,P30050,RPL12,18,Microvesicles
6147,P62750,RPL23A,15,Microvesicles
6159,P47914,RPL29,13,Microvesicles
6160,P62899,RPL31,15,Microvesicles
6165,P18077,RPL35A,10,Microvesicles
6168,P61513,RPL37A,2,Microvesicles
6181,P05387,RPLP2,15,Microparticles
6185,P04844,RPN2,21,Microparticles
6195,Q15418,RPS6KA1,4,Microvesicles
6197,P51812,RPS6KA3,5,Microvesicles
6208,P62263,RPS14,19,Microvesicles
6209,P62841,RPS15,8,Microparticles
6217,P62249,RPS16,22,Microvesicles
6218,P08708,RPS17,12,Microvesicles
6223,P39019,RPS19,12,Microvesicles
6224,P60866,RPS20,12,Microvesicles
6227,P63220,RPS21,11,Microvesicles
6228,P62266,RPS23,11,Microvesicles
6230,P62851,RPS25,20,Microvesicles
6238,Q9P2E9,RRBP1,8,Microvesicles
6251,Q15404,RSU1,17,Microparticles
6272,Q99523,SORT1,2,Microvesicles
6283,P80511,S100A12,2,Microparticles
6305,O95248,SBF1,4,Microvesicles
6342,P22307,SCP2,19,Microparticles
6385,P31431,SDC4,3,Microvesicles
6389,P31040,SDHA,12,Microvesicles
6406,P04279,SEMG1,1,Microvesicles
6407,Q02383,SEMG2,1,Microparticles
6416,P45985,MAP2K4,2,Microvesicles
6422,Q8N474,SFRP1,1,Microparticles
6434,P62995,TRA2B,5,Microvesicles
6455,Q99961,SH3GL1,8,Microvesicles
6456,Q99962,SH3GL2,2,Microvesicles
6462,P04278,SHBG,2,Microparticles
6476,P14410,SI,1,Microvesicles
6500,P63208,SKP1,6,Microparticles
6515,P11169,SLC2A3,14,Microparticles
6558,P55011,SLC12A2,11,Microvesicles
6611,P52788,SMS,6,Microvesicles
6632,P62314,SNRPD1,3,Microparticles
6642,Q13596,SNX1,10,Microvesicles
6643,O60749,SNX2,11,Microvesicles
6675,Q16222,UAP1,8,Microvesicles
6694,Q13103,SPP2,5,Microparticles
6696,P10451,SPP1,2,Microparticles
6698,P35321,SPRR1A,1,Microvesicles
6712,O15020,SPTBN2,2,Microvesicles
6729,P61011,SRP54,1,Microvesicles
6731,O76094,SRP72,10,Microvesicles
6768,Q9Y5Y6,ST14,5,Microvesicles
6772,P42224,STAT1,13,Microvesicles
6774,P40763,STAT3,8,Microvesicles
6776,P42229,STAT5A,9,Microvesicles
6777,P51692,STAT5B,2,Microvesicles
6778,P42226,STAT6,2,Microvesicles
6788,Q13188,STK3,5,Microparticles
6820,O00204,SULT2B1,1,Microvesicles
6902,O75347,TBCA,2,Microvesicles
6904,Q9BTW9,TBCD,4,Microvesicles
6921,Q15369,TCEB1,1,Microparticles
7045,Q15582,TGFBI,16,Microvesicles
7060,P35443,THBS4,1,Microparticles
7064,P52888,THOP1,1,Microvesicles
7082,Q07157,TJP1,9,Microvesicles
7103,P19075,TSPAN8,4,Microvesicles
7109,P48553,TRAPPC10,2,Microvesicles
7114,P62328,TMSB4X,8,Microvesicles
7123,P05452,CLEC3B,1,Microparticles
7127,Q03169,TNFAIP2,2,Microvesicles
7165,O43399,TPD52L2,9,Microparticles
7171,P67936,TPM4,20,Microparticles
7172,P51580,TPMT,3,Microvesicles
7178,P13693,TPT1,9,Microparticles
7205,Q15654,TRIP6,4,Microvesicles
7257,Q99598,TSNAX,3,Microvesicles
7263,Q16762,TST,8,Microparticles
7283,P23258,TUBG1,2,Microvesicles
7314,P0CG47,UBB,12,Microparticles
7323,P61077,UBE2D3,7,Microvesicles
7332,P68036,UBE2L3,7,Microparticles
7345,P09936,UCHL1,4,Microparticles
7347,P15374,UCHL3,3,Microvesicles
7372,P11172,UMPS,8,Microvesicles
7373,Q05707,COL14A1,2,Microvesicles
7375,Q13107,USP4,2,Microvesicles
7378,Q16831,UPP1,2,Microvesicles
7384,P31930,UQCRC1,13,Microparticles
7385,P22695,UQCRC2,20,Microparticles
7389,P06132,UROD,6,Microvesicles
7410,P52735,VAV2,4,Microvesicles
7417,P45880,VDAC2,26,Microparticles
7458,Q15056,EIF4H,8,Microvesicles
7511,Q9NQW7,XPNPEP1,13,Microvesicles
7525,P07947,YES1,7,Microvesicles
7555,P62633,CNBP,2,Microvesicles
7706,Q14258,TRIM25,6,Microvesicles
7791,Q15942,ZYX,13,Microparticles
7803,Q93096,PTP4A1,2,Microvesicles
7874,Q93009,USP7,4,Microvesicles
7917,P46379,BAG6,8,Microvesicles
7919,Q13838,DDX39B,2,Microvesicles
7965,Q13155,AIMP2,14,Microvesicles
8027,Q92783,STAM,2,Microvesicles
8065,Q93034,CUL5,4,Microvesicles
8139,Q9H2C0,GAN,6,Microparticles
8243,Q14683,SMC1A,2,Microvesicles
8288,P11678,EPX,4,Microparticles
8301,Q13492,PICALM,8,Microvesicles
8338,Q16777,HIST2H2AC,8,Microvesicles
8340,Q99880,HIST1H2BL,3,Microvesicles
8349,Q16778,HIST2H2BE,10,Microvesicles
8394,Q99755,PIP5K1A,2,Microvesicles
8396,P78356,PIP4K2B,7,Microvesicles
8437,O95294,RASAL1,2,Microvesicles
8440,O43639,NCK2,5,Microvesicles
8453,Q13617,CUL2,1,Microvesicles
8454,Q13616,CUL1,8,Microparticles
8473,O15294,OGT,2,Microvesicles
8502,Q99569,PKP4,2,Microvesicles
8546,O00203,AP3B1,8,Microvesicles
8565,P54577,YARS,12,Microvesicles
8623,O95671,ASMTL,1,Microparticles
8642,Q96JQ0,DCHS1,6,Microvesicles
8653,O15523,DDX3Y,4,Microvesicles
8655,P63167,DYNLL1,3,Microvesicles
8664,O15371,EIF3D,10,Microvesicles
8665,O00303,EIF3F,8,Microparticles
8721,O60869,EDF1,4,Microvesicles
8723,O95219,SNX4,2,Microvesicles
8729,Q92538,GBF1,2,Microvesicles
8754,Q13443,ADAM9,7,Microvesicles
8802,P53597,SUCLG1,10,Microparticles
8821,O15327,INPP4B,6,Microparticles
8824,O00748,CES2,2,Microvesicles
8853,O43150,ASAP2,6,Microvesicles
8879,O95470,SGPL1,2,Microvesicles
8904,Q99829,CPNE1,17,Microparticles
8906,O75843,AP1G2,1,Microvesicles
8924,O95714,HERC2,2,Microvesicles
8942,Q16719,KYNU,2,Microvesicles
8943,O14617,AP3D1,4,Microvesicles
8972,O43451,MGAM,2,Microparticles
9101,P40818,USP8,2,Microvesicles
9131,O95831,AIFM1,16,Microvesicles
9138,Q92888,ARHGEF1,11,Microparticles
9185,Q8NFH8,REPS2,2,Microvesicles
9218,Q9P0L0,VAPA,8,Microparticles
9266,Q99418,CYTH2,2,Microvesicles
9276,P35606,COPB2,21,Microparticles
9320,Q14669,TRIP12,4,Microvesicles
9342,O95721,SNAP29,7,Microparticles
9344,Q9UL54,TAOK2,6,Microvesicles
9349,P62829,RPL23,18,Microvesicles
9354,Q14139,UBE4A,2,Microvesicles
9367,P51151,RAB9A,4,Microparticles
9373,Q9Y263,PLAA,2,Microvesicles
9392,Q8WUH2,TGFBRAP1,1,Microvesicles
9414,Q9UDY2,TJP2,13,Microparticles
9448,O95819,MAP4K4,7,Microvesicles
9475,O75116,ROCK2,12,Microparticles
9482,Q9UNK0,STX8,2,Microvesicles
9517,O15270,SPTLC2,9,Microvesicles
9518,Q99988,GDF15,6,Microvesicles
9524,Q9NZ01,TECR,6,Microparticles
9529,Q9UL15,BAG5,2,Microvesicles
9531,O95817,BAG3,3,Microvesicles
9540,Q53FA7,TP53I3,2,Microvesicles
9555,O75367,H2AFY,15,Microparticles
9562,Q9UNW1,MINPP1,5,Microvesicles
9563,O95479,H6PD,5,Microparticles
9567,O00178,GTPBP1,4,Microvesicles
9577,Q9NXR7,BRE,4,Microvesicles
9585,Q96Q89,KIF20B,2,Microvesicles
9590,Q02952,AKAP12,9,Microvesicles
9601,P13667,PDIA4,26,Microparticles
9615,Q9Y2T3,GDA,2,Microvesicles
9618,Q9BUZ4,TRAF4,2,Microvesicles
9630,O95837,GNA14,6,Microvesicles
9631,O75694,NUP155,4,Microvesicles
9647,P49593,PPM1F,9,Microvesicles
9652,Q6PGP7,TTC37,6,Microparticles
9669,O60841,EIF5B,13,Microvesicles
9685,Q14677,CLINT1,9,Microparticles
9689,Q7L1Q6,BZW1,8,Microparticles
9690,Q15386,UBE3C,2,Microvesicles
9736,Q70CQ2,USP34,1,Microparticles
9761,Q14165,MLEC,16,Microparticles
9775,P38919,EIF4A3,9,Microparticles
9777,Q92544,TM9SF4,2,Microvesicles
9782,P43243,MATR3,4,Microparticles
9784,Q15036,SNX17,3,Microvesicles
9793,Q14008,CKAP5,11,Microparticles
9802,Q15038,DAZAP2,2,Microvesicles
9805,Q12765,SCRN1,9,Microvesicles
9817,Q14145,KEAP1,2,Microvesicles
9861,Q15008,PSMD6,18,Microvesicles
9868,O94826,TOMM70A,14,Microvesicles
9897,Q12768,KIAA0196,7,Microparticles
9922,Q6DN90,IQSEC1,2,Microvesicles
9958,Q9Y4E8,USP15,2,Microvesicles
9989,Q8TF05,PPP4R1,2,Microvesicles
10020,Q9Y223,GNE,2,Microvesicles
10040,O75674,TOM1L1,2,Microvesicles
10049,O75190,DNAJB6,6,Microvesicles
10053,Q9Y6Q5,AP1M2,2,Microvesicles
10056,Q9NSD9,FARSB,12,Microvesicles
10059,O00429,DNM1L,15,Microparticles
10066,O15127,SCAMP2,3,Microvesicles
10067,O14828,SCAMP3,6,Microvesicles
10079,O75110,ATP9A,1,Microvesicles
10085,O43854,EDIL3,13,Microvesicles
10101,Q9Y5Y2,NUBP2,6,Microvesicles
10120,P42025,ACTR1B,12,Microvesicles
10129,Q5TBA9,FRY,1,Microvesicles
10133,Q96CV9,OPTN,6,Microvesicles
10146,Q13283,G3BP1,8,Microvesicles
10202,Q13268,DHRS2,2,Microvesicles
10204,P61970,NUTF2,6,Microvesicles
10213,O00487,PSMD14,12,Microvesicles
10226,O60664,PLIN3,17,Microvesicles
10243,Q9NQX3,GPHN,2,Microvesicles
10249,Q6IB77,GLYAT,1,Microparticles
10254,O75886,STAM2,6,Microvesicles
10257,O15439,ABCC4,6,Microvesicles
10273,Q9UNE7,STUB1,2,Microvesicles
10298,O96013,PAK4,2,Microvesicles
10380,O95861,BPNT1,2,Microvesicles
10381,Q13509,TUBB3,21,Microvesicles
10396,Q9Y2Q0,ATP8A1,2,Microvesicles
10419,O14744,PRMT5,2,Microvesicles
10427,O95487,SEC24B,4,Microvesicles
10447,Q92520,FAM3C,3,Microparticles
10449,P42765,ACAA2,13,Microvesicles
10451,Q9UKW4,VAV3,2,Microvesicles
10457,Q14956,GPNMB,3,Microvesicles
10480,Q7L2H7,EIF3M,10,Microvesicles
10492,O60506,SYNCRIP,17,Microvesicles
10494,O00506,STK25,4,Microvesicles
10497,O14795,UNC13B,1,Microvesicles
10521,Q92841,DDX17,18,Microvesicles
10525,Q9Y4L1,HYOU1,17,Microparticles
10528,O00567,NOP56,6,Microvesicles
10553,Q9BUP3,HTATIP2,2,Microvesicles
10558,O15269,SPTLC1,4,Microparticles
10564,Q9Y6D5,ARFGEF2,2,Microvesicles
10565,Q9Y6D6,ARFGEF1,2,Microvesicles
10611,Q96HC4,PDLIM5,10,Microvesicles
10613,O75477,ERLIN1,12,Microvesicles
10626,O95361,TRIM16,1,Microvesicles
10627,P19105,MYL12A,16,Microparticles
10632,O75964,ATP5L,11,Microparticles
10640,O00471,EXOC5,4,Microvesicles
10652,O15498,YKT6,6,Microvesicles
10724,O60502,MGEA5,4,Microvesicles
10728,Q15185,PTGES3,8,Microparticles
10749,O43896,KIF1C,3,Microvesicles
10768,O43865,AHCYL1,8,Microvesicles
10801,Q9UHD8,SEPT9,20,Microvesicles
10808,Q92598,HSPH1,14,Microvesicles
10809,Q9Y365,STARD10,2,Microvesicles
10844,Q9BSJ2,TUBGCP2,4,Microvesicles
10848,Q8WUF5,PPP1R13L,3,Microvesicles
10857,O00264,PGRMC1,14,Microparticles
10867,O75954,TSPAN9,1,Microparticles
10935,P30048,PRDX3,17,Microparticles
10973,Q8N3C0,ASCC3,2,Microvesicles
10980,Q7L5N1,COPS6,2,Microvesicles
10985,Q92616,GCN1L1,12,Microvesicles
10987,Q92905,COPS5,3,Microvesicles
10988,P50579,METAP2,1,Microvesicles
10989,Q16891,IMMT,11,Microparticles
11014,P33947,KDELR2,5,Microparticles
11031,Q13636,RAB31,7,Microparticles
11059,Q9H0M0,WWP1,2,Microvesicles
11060,O00308,WWP2,4,Microvesicles
11078,Q9H2D6,TRIOBP,6,Microvesicles
11140,Q16543,CDC37,17,Microvesicles
11171,Q9Y3F4,STRAP,12,Microvesicles
11187,Q9Y446,PKP3,4,Microvesicles
11199,Q9UJ72,ANXA10,1,Microparticles
11212,O94903,PROSC,4,Microvesicles
11224,P42766,RPL35,5,Microparticles
11226,Q8NCL4,GALNT6,2,Microvesicles
11260,O43592,XPOT,4,Microvesicles
11311,Q9NRW7,VPS45,2,Microvesicles
11316,O14579,COPE,14,Microparticles
11329,Q15208,STK38,2,Microvesicles
11331,Q99623,PHB2,20,Microparticles
11336,O60645,EXOC3,2,Microvesicles
11343,Q99685,MGLL,6,Microparticles
11344,Q6IBS0,TWF2,15,Microparticles
22795,Q14112,NID2,7,Microvesicles
22824,O95757,HSPA4L,5,Microvesicles
22841,Q7L804,RAB11FIP2,2,Microvesicles
22848,Q2M2I8,AAK1,2,Microvesicles
22853,Q8IWU2,LMTK2,1,Microvesicles
22872,O94979,SEC31A,2,Microvesicles
22884,Q9Y2I8,WDR37,1,Microvesicles
22907,Q7L2E3,DHX30,10,Microvesicles
22919,Q15691,MAPRE1,13,Microparticles
22978,P49902,NT5C2,4,Microvesicles
22982,Q9Y2E4,DIP2C,1,Microvesicles
23020,O75643,SNRNP200,8,Microvesicles
23041,Q7Z3U7,MON2,2,Microvesicles
23043,Q9UKE5,TNIK,3,Microvesicles
23052,O94919,ENDOD1,14,Microparticles
23061,Q66K14,TBC1D9B,7,Microvesicles
23066,O75155,CAND2,2,Microvesicles
23071,Q9BS26,ERP44,18,Microparticles
23075,Q9UH65,SWAP70,14,Microvesicles
23111,Q8N0X7,SPG20,3,Microvesicles
23116,Q9Y4F4,FAM179B,1,Microparticles
23122,O75122,CLASP2,2,Microvesicles
23154,Q9UBB6,NCDN,2,Microvesicles
23170,Q14166,TTLL12,4,Microvesicles
23171,Q8N335,GPD1L,2,Microvesicles
23173,P53582,METAP1,1,Microvesicles
23176,Q92599,SEPT8,2,Microvesicles
