ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE
283417,DPY19L2,1,Exosomes
283987,C17orf28,2,Exosomes
284297,SSC5D,3,Exosomes
286148,DPY19L4,1,Exosomes
317705,VN1R5,1,Exosomes
338440,ANO9,1,Exosomes
340156,MYLK4,1,Exosomes
341350,OVCH1,2,Exosomes
344558,SH3RF3,3,Exosomes
353274,ZNF445,2,Exosomes
374286,CDRT1,2,Exosomes
389208,TMPRSS11F,1,Exosomes
400668,PRSS57,1,Exosomes
440193,CCDC88C,1,Exosomes
646643,SBK2,2,Exosomes
729475,RAD51AP2,1,Exosomes
100130086,HSFX2,1,Exosomes
100506164,HSFX1,1,Exosomes
773,CACNA1A,6,Exosomes
1259,CNGA1,2,Exosomes
1646,AKR1C2,5,Exosomes
2965,GTF2H1,2,Exosomes
4297,MLL,1,Exosomes
5930,RBBP6,1,Exosomes
6617,SNAPC1,1,Exosomes
6708,SPTA1,1,Exosomes
8284,KDM5D,2,Exosomes
23253,ANKRD12,3,Exosomes
23281,MTUS2,4,Exosomes
23569,PADI4,1,Exosomes
23753,SDF2L1,4,Exosomes
55567,DNAH3,3,Exosomes
84033,OBSCN,6,Exosomes
114799,ESCO1,3,Exosomes
157680,VPS13B,3,Exosomes
287,ANK2,3,Exosomes
632,BGLAP,2,Exosomes
761,CA3,2,Exosomes
1146,CHRNG,2,Exosomes
1486,CTBS,4,Exosomes
1544,CYP1A2,3,Exosomes
1595,CYP51A1,2,Exosomes
1826,DSCAM,4,Exosomes
2705,GJB1,2,Exosomes
2742,GLRA2,2,Exosomes
2895,GRID2,2,Exosomes
3280,HES1,2,Exosomes
3356,HTR2A,2,Exosomes
3549,IHH,2,Exosomes
3550,IK,2,Exosomes
3619,INCENP,3,Exosomes
3720,JARID2,2,Exosomes
3751,KCND2,3,Exosomes
3990,LIPC,2,Exosomes
4242,MFNG,2,Exosomes
4810,NHS,6,Exosomes
4957,ODF2,2,Exosomes
5100,PCDH8,3,Exosomes
5927,KDM5A,2,Exosomes
5967,REG1A,2,Exosomes
6167,RPL37,3,Exosomes
7124,TNF,3,Exosomes
7224,TRPC5,3,Exosomes
7356,SCGB1A1,2,Exosomes
7561,ZNF14,2,Exosomes
7625,ZNF74,5,Exosomes
7691,ZNF132,3,Exosomes
7762,ZNF215,2,Exosomes
7862,BRPF1,3,Exosomes
7873,MANF,5,Exosomes
8220,DGCR14,2,Exosomes
8694,DGAT1,2,Exosomes
8861,LDB1,3,Exosomes
9369,NRXN3,3,Exosomes
9374,PPT2,2,Exosomes
9552,SPAG7,2,Exosomes
9581,PREPL,2,Exosomes
9739,SETD1A,2,Exosomes
9786,KIAA0586,3,Exosomes
9826,ARHGEF11,2,Exosomes
9994,CASP8AP2,2,Exosomes
10024,TROAP,2,Exosomes
10113,PREB,2,Exosomes
10300,KATNB1,2,Exosomes
10610,ST6GALNAC2,2,Exosomes
10682,EBP,2,Exosomes
10691,GMEB1,2,Exosomes
11011,TLK2,2,Exosomes
11116,FGFR1OP,2,Exosomes
22852,ANKRD26,6,Exosomes
22954,TRIM32,5,Exosomes
23033,DOPEY1,2,Exosomes
23113,CUL9,3,Exosomes
23160,WDR43,3,Exosomes
23322,RPGRIP1L,3,Exosomes
23523,CABIN1,2,Exosomes
23626,SPO11,2,Exosomes
25850,ZNF345,4,Exosomes
25953,PNKD,4,Exosomes
26280,IL1RAPL2,2,Exosomes
28992,MACROD1,3,Exosomes
51268,PIPOX,2,Exosomes
51322,WAC,2,Exosomes
51332,SPTBN5,2,Exosomes
51348,KLRF1,2,Exosomes
51530,ZC3HC1,2,Exosomes
51759,C9orf78,2,Exosomes
53904,MYO3A,2,Exosomes
54103,PION,2,Exosomes
54432,YIPF1,2,Exosomes
54535,CCHCR1,2,Exosomes
54883,CWC25,2,Exosomes
54963,UCKL1,2,Exosomes
54970,TTC12,2,Exosomes
55005,RMND1,2,Exosomes
55102,ATG2B,3,Exosomes
55205,ZNF532,2,Exosomes
55270,NUDT15,2,Exosomes
55355,HJURP,3,Exosomes
55578,FAM48A,3,Exosomes
55624,POMGNT1,2,Exosomes
55734,ZFP64,2,Exosomes
55801,IL26,2,Exosomes
55827,DCAF6,2,Exosomes
56163,RNF17,3,Exosomes
56479,KCNQ5,2,Exosomes
56999,ADAMTS9,2,Exosomes
57057,TBX20,3,Exosomes
57082,CASC5,4,Exosomes
57186,RALGAPA2,2,Exosomes
57462,KIAA1161,5,Exosomes
57539,WDR35,2,Exosomes
57547,ZNF624,5,Exosomes
57591,MKL1,2,Exosomes
57818,G6PC2,2,Exosomes
59084,ENPP5,2,Exosomes
64324,NSD1,4,Exosomes
64651,CSRNP1,2,Exosomes
64858,DCLRE1B,2,Exosomes
64983,MRPL32,2,Exosomes
79544,OR4K1,2,Exosomes
79596,RNF219,2,Exosomes
79629,OCEL1,2,Exosomes
79649,MAP7D3,2,Exosomes
79728,PALB2,3,Exosomes
79834,PEAK1,3,Exosomes
80312,TET1,5,Exosomes
81501,DCSTAMP,2,Exosomes
84206,MEX3B,3,Exosomes
84334,APOPT1,2,Exosomes
85378,TUBGCP6,2,Exosomes
92196,DAPL1,2,Exosomes
92293,TMEM132C,2,Exosomes
93134,ZNF561,2,Exosomes
93145,OLFM2,2,Exosomes
94233,OPN4,2,Exosomes
114112,TXNRD3,2,Exosomes
114827,FHAD1,5,Exosomes
114960,TSGA13,2,Exosomes
116449,CLNK,2,Exosomes
117583,PARD3B,2,Exosomes
124602,KIF19,2,Exosomes
125061,AFMID,2,Exosomes
126147,NTN5,2,Exosomes
126549,ANKLE1,2,Exosomes
132203,SNTN,2,Exosomes
140686,WFDC3,3,Exosomes
142891,SAMD8,2,Exosomes
143630,UBQLNL,3,Exosomes
149297,FAM78B,2,Exosomes
150709,ANKAR,2,Exosomes
155185,AMZ1,2,Exosomes
161823,ADAL,2,Exosomes
169355,IDO2,2,Exosomes
246175,CNOT6L,2,Exosomes
257019,FRMD3,2,Exosomes
259266,ASPM,2,Exosomes
285852,TREML4,2,Exosomes
317781,DDX51,3,Exosomes
337876,CHSY3,2,Exosomes
339448,C1orf174,3,Exosomes
339541,C1orf228,2,Exosomes
348807,CCDC37,2,Exosomes
375612,LHFPL3,3,Exosomes
389161,ANKUB1,2,Exosomes
389206,BEND4,3,Exosomes
389658,FAM150A,2,Exosomes
401720,FIGNL2,2,Exosomes
402381,SOHLH1,2,Exosomes
440956,IQCF6,2,Exosomes
642987,TMEM232,2,Exosomes
645811,CCDC154,2,Exosomes
728621,CCDC30,3,Exosomes
728780,ANKDD1B,2,Exosomes
729288,ZNF286B,2,Exosomes
731220,RFX8,4,Exosomes
100131897,FAM196B,2,Exosomes
56154,TEX15,1,Exosomes
3707,ITPKB,2,Exosomes
27145,FILIP1,3,Exosomes
57101,ANO2,1,Exosomes
89777,SERPINB12,1,Exosomes
129852,C2orf73,1,Exosomes
200081,TXLNA,5,Exosomes
285782,CAGE1,1,Exosomes
641700,ECSCR,1,Exosomes
80014,WWC2,2,Exosomes
602,BCL3,3,Exosomes
2248,FGF3,1,Exosomes
3161,HMMR,2,Exosomes
3759,KCNJ2,1,Exosomes
4133,MAP2,4,Exosomes
4289,MKLN1,2,Exosomes
4638,MYLK,2,Exosomes
4968,OGG1,1,Exosomes
5001,ORC5,1,Exosomes
5207,PFKFB1,1,Exosomes
5273,SERPINB10,1,Exosomes
6387,CXCL12,1,Exosomes
8715,NOL4,3,Exosomes
9437,NCR1,1,Exosomes
9519,TBPL1,1,Exosomes
9585,KIF20B,1,Exosomes
10025,MED16,1,Exosomes
10161,LPAR6,1,Exosomes
10260,DENND4A,4,Exosomes
10668,CGRRF1,1,Exosomes
10795,ZNF268,1,Exosomes
22869,ZNF510,1,Exosomes
23132,RAD54L2,2,Exosomes
23271,CAMSAP2,1,Exosomes
26266,SLC13A4,1,Exosomes
26278,SACS,3,Exosomes
26608,TBL2,2,Exosomes
29998,GLTSCR1,2,Exosomes
51421,AMOTL2,1,Exosomes
51490,C9orf114,1,Exosomes
55012,PPP2R3C,2,Exosomes
55054,ATG16L1,1,Exosomes
55576,STAB2,3,Exosomes
55812,SPATA7,3,Exosomes
57089,ENTPD7,1,Exosomes
57167,SALL4,2,Exosomes
57215,THAP11,4,Exosomes
57706,DENND1A,1,Exosomes
57715,SEMA4G,1,Exosomes
79656,BEND5,1,Exosomes
79799,UGT2A3,1,Exosomes
80031,SEMA6D,2,Exosomes
81558,FAM117A,2,Exosomes
114787,GPRIN1,5,Exosomes
116150,NUS1,1,Exosomes
117283,IP6K3,1,Exosomes
126789,PUSL1,2,Exosomes
129881,C2orf77,1,Exosomes
148103,ZNF599,1,Exosomes
154214,RNF217,2,Exosomes
160777,CCDC60,2,Exosomes
164832,LONRF2,2,Exosomes
165215,FAM171B,1,Exosomes
256892,OR51F1,1,Exosomes
284525,SLC9C2,1,Exosomes
284716,RIMKLA,1,Exosomes
348980,HCN1,2,Exosomes
390792,KRT39,1,Exosomes
401036,ASB18,1,Exosomes
493860,CCDC73,2,Exosomes
3552,IL1A,5,Exosomes
6352,CCL5,6,Exosomes
577,BAI3,1,Exosomes
990,CDC6,1,Exosomes
1128,CHRM1,1,Exosomes
1537,CYC1,2,Exosomes
2175,FANCA,1,Exosomes
2255,FGF10,1,Exosomes
4071,TM4SF1,1,Exosomes
4317,MMP8,1,Exosomes
4538,ND4,2,Exosomes
4649,MYO9A,2,Exosomes
4717,NDUFC1,1,Exosomes
5673,PSG5,1,Exosomes
5871,MAP4K2,1,Exosomes
6374,CXCL5,1,Exosomes
6423,SFRP2,1,Exosomes
6677,SPAM1,1,Exosomes
6718,AKR1D1,1,Exosomes
6821,SUOX,1,Exosomes
7023,TFAP4,1,Exosomes
9135,RABEP1,2,Exosomes
9221,NOLC1,2,Exosomes
9223,MAGI1,2,Exosomes
9245,GCNT3,2,Exosomes
9678,PHF14,1,Exosomes
9792,SERTAD2,1,Exosomes
10283,CWC27,1,Exosomes
10329,TMEM5,1,Exosomes
22836,RHOBTB3,4,Exosomes
23025,UNC13A,2,Exosomes
23098,SARM1,1,Exosomes
23151,GRAMD4,1,Exosomes
26762,HAVCR1,1,Exosomes
29999,FSCN3,1,Exosomes
51278,IER5,3,Exosomes
51361,HOOK1,1,Exosomes
51735,RAPGEF6,1,Exosomes
51742,ARID4B,2,Exosomes
54457,TAF7L,1,Exosomes
54480,CHPF2,1,Exosomes
55183,RIF1,2,Exosomes
55753,OGDHL,1,Exosomes
55892,MYNN,2,Exosomes
57463,AMIGO1,1,Exosomes
57478,USP31,2,Exosomes
57507,ZNF608,3,Exosomes
57719,ANO8,2,Exosomes
58475,MS4A7,1,Exosomes
64087,MCCC2,3,Exosomes
64135,IFIH1,2,Exosomes
64434,NOM1,2,Exosomes
65983,GRAMD3,1,Exosomes
79898,ZNF613,1,Exosomes
80243,PREX2,1,Exosomes
80310,PDGFD,1,Exosomes
80705,TSGA10,1,Exosomes
80725,SRCIN1,3,Exosomes
114299,PALM2,1,Exosomes
122622,ADSSL1,1,Exosomes
126859,AXDND1,1,Exosomes
136051,ZNF786,1,Exosomes
137392,FAM92A1,1,Exosomes
140730,RIMS4,1,Exosomes
159195,USP54,1,Exosomes
162967,ZNF320,1,Exosomes
221400,TDRD6,2,Exosomes
221749,PXDC1,1,Exosomes
245928,DEFB114,1,Exosomes
644150,WIPF3,1,Exosomes
647024,C6orf132,3,Exosomes
728464,METTL24,1,Exosomes
100271715,ARHGEF33,1,Exosomes
1668,DEFA3,1,Exosomes
2939,GSTA2,6,Exosomes
2940,GSTA3,7,Exosomes
6036,RNASE2,1,Exosomes
123,PLIN2,10,Exosomes
573,BAG1,3,Exosomes
994,CDC25B,3,Exosomes
4776,NFATC4,4,Exosomes
5137,PDE1C,3,Exosomes
5998,RGS3,6,Exosomes
6295,SAG,3,Exosomes
7398,USP1,3,Exosomes
7468,WHSC1,4,Exosomes
7480,WNT10B,3,Exosomes
7576,ZNF28,3,Exosomes
7581,ZNF33A,3,Exosomes
7936,RDBP,3,Exosomes
8780,RIOK3,3,Exosomes
9397,NMT2,3,Exosomes
9457,FHL5,3,Exosomes
9534,ZNF254,3,Exosomes
9600,PITPNM1,4,Exosomes
9659,PDE4DIP,3,Exosomes
9904,RBM19,3,Exosomes
10218,ANGPTL7,3,Exosomes
10392,NOD1,3,Exosomes
10615,SPAG5,3,Exosomes
22996,TTC39A,3,Exosomes
23101,MCF2L2,3,Exosomes
23116,FAM179B,4,Exosomes
23187,PHLDB1,3,Exosomes
23199,KIAA0182,3,Exosomes
23305,ACSL6,6,Exosomes
25980,C20orf4,3,Exosomes
27314,RAB30,3,Exosomes
29777,ABT1,3,Exosomes
51252,FAM178B,3,Exosomes
51750,RTEL1,4,Exosomes
51778,MYOZ2,3,Exosomes
53942,CNTN5,3,Exosomes
54820,NDE1,4,Exosomes
54843,SYTL2,4,Exosomes
55345,C4orf21,3,Exosomes
55605,KIF21A,8,Exosomes
55795,PCID2,8,Exosomes
57561,ARRDC3,3,Exosomes
57697,FANCM,3,Exosomes
58517,RBM25,7,Exosomes
64766,S100PBP,3,Exosomes
64772,ENGASE,3,Exosomes
65258,MPPE1,4,Exosomes
79632,FAM184A,4,Exosomes
79689,STEAP4,6,Exosomes
79896,THNSL1,4,Exosomes
79925,SPEF2,3,Exosomes
79980,DSN1,3,Exosomes
80122,YSK4,3,Exosomes
80125,CCDC33,3,Exosomes
80755,AARSD1,3,Exosomes
80852,GRIP2,3,Exosomes
81578,COL21A1,7,Exosomes
83449,PMFBP1,3,Exosomes
83483,PLVAP,4,Exosomes
84698,CAPS2,6,Exosomes
84818,IL17RC,3,Exosomes
84861,KLHL22,3,Exosomes
85413,SLC22A16,3,Exosomes
90102,PHLDB2,3,Exosomes
92086,GGTLC1,3,Exosomes
92344,GORAB,3,Exosomes
93973,ACTR8,3,Exosomes
113457,TUBA3D,7,Exosomes
118611,C10orf90,6,Exosomes
126820,WDR63,3,Exosomes
129450,TYW5,3,Exosomes
131118,DNAJC19,3,Exosomes
134829,CLVS2,3,Exosomes
140691,TRIM69,3,Exosomes
140890,SREK1,3,Exosomes
149041,RC3H1,6,Exosomes
159686,CCDC147,3,Exosomes
161882,ZFPM1,5,Exosomes
166968,MIER3,5,Exosomes
169841,ZNF169,3,Exosomes
170961,ANKRD24,3,Exosomes
200403,VWA3B,3,Exosomes
221458,KIF6,4,Exosomes
253143,PRR14L,3,Exosomes
286262,TPRN,3,Exosomes
338917,VSX2,3,Exosomes
339965,CCDC158,3,Exosomes
340351,AGBL3,3,Exosomes
388272,C16orf87,3,Exosomes
388341,FAM211A,3,Exosomes
100287399,LOC100287399,3,Exosomes
100885850,PTGES3L-AARSD1,3,Exosomes
102724631,-,3,Exosomes
1395,CRHR2,1,Exosomes
4135,MAP6,3,Exosomes
4897,NRCAM,3,Exosomes
5371,PML,1,Exosomes
6299,SALL1,2,Exosomes
9731,CEP104,2,Exosomes
10125,RASGRP1,2,Exosomes
10749,KIF1C,1,Exosomes
23531,MMD,1,Exosomes
55118,CRTAC1,1,Exosomes
55811,ADCY10,1,Exosomes
55909,BIN3,1,Exosomes
55922,NKRF,2,Exosomes
56243,KIAA1217,3,Exosomes
79885,HDAC11,2,Exosomes
80152,CENPT,1,Exosomes
84435,GPR123,1,Exosomes
84766,EFCAB4B,1,Exosomes
84890,ADO,1,Exosomes
90293,KLHL13,1,Exosomes
223082,ZNRF2,1,Exosomes
256949,KANK3,1,Exosomes
340393,C8ORFK29,1,Exosomes
733,C8G,2,Exosomes
205,AK4,1,Exosomes
373,TRIM23,1,Exosomes
1371,CPOX,4,Exosomes
2261,FGFR3,3,Exosomes
3096,HIVEP1,2,Exosomes
5354,PLP1,1,Exosomes
5522,PPP2R2C,1,Exosomes
6307,MSMO1,1,Exosomes
7353,UFD1L,1,Exosomes
7378,UPP1,4,Exosomes
8500,PPFIA1,1,Exosomes
8544,PIR,1,Exosomes
8702,B4GALT4,5,Exosomes
10665,C6orf10,1,Exosomes
11161,C14orf1,2,Exosomes
23076,RRP1B,1,Exosomes
25891,PAMR1,1,Exosomes
27440,CECR5,1,Exosomes
51373,MRPS17,1,Exosomes
51567,TDP2,1,Exosomes
51755,CDK12,1,Exosomes
54936,ADPRHL2,3,Exosomes
55119,PRPF38B,2,Exosomes
55287,TMEM40,1,Exosomes
56945,MRPS22,1,Exosomes
60314,C12orf10,4,Exosomes
63929,XPNPEP3,3,Exosomes
64411,ARAP3,1,Exosomes
80324,PUS1,2,Exosomes
83451,ABHD11,1,Exosomes
83592,AKR1E2,1,Exosomes
84159,ARID5B,1,Exosomes
84263,HSDL2,2,Exosomes
84842,HPDL,1,Exosomes
84883,AIFM2,1,Exosomes
85366,MYLK2,1,Exosomes
91807,MYLK3,1,Exosomes
115703,ARHGAP33,1,Exosomes
132299,OCIAD2,1,Exosomes
151393,FAM82A1,1,Exosomes
192111,PGAM5,1,Exosomes
219293,ATAD3C,1,Exosomes
255738,PCSK9,5,Exosomes
284428,MBD3L5,1,Exosomes
342538,NACA2,1,Exosomes
100507855,LOC100507855,1,Exosomes
1638,DCT,1,Exosomes
25825,BACE2,1,Exosomes
652,BMP4,3,Exosomes
1477,CSTF1,3,Exosomes
1528,CYB5A,3,Exosomes
1756,DMD,4,Exosomes
2909,ARHGAP35,4,Exosomes
4665,NAB2,3,Exosomes
4690,NCK1,3,Exosomes
4973,OLR1,3,Exosomes
5026,P2RX5,3,Exosomes
5046,PCSK6,5,Exosomes
5303,PIN4,3,Exosomes
5638,PRRG1,3,Exosomes
5955,RCN2,3,Exosomes
6525,SMTN,5,Exosomes
9712,USP6NL,3,Exosomes
10330,CNPY2,4,Exosomes
10813,UTP14A,3,Exosomes
10940,POP1,3,Exosomes
11018,TMED1,3,Exosomes
22905,EPN2,3,Exosomes
23042,PDXDC1,3,Exosomes
23137,SMC5,3,Exosomes
23476,BRD4,3,Exosomes
26354,GNL3,4,Exosomes
27037,TRMT2A,3,Exosomes
51082,POLR1D,3,Exosomes
51491,NOP16,3,Exosomes
51645,PPIL1,3,Exosomes
51703,ACSL5,3,Exosomes
55131,RBM28,3,Exosomes
55558,PLXNA3,5,Exosomes
55647,RAB20,3,Exosomes
55862,ECHDC1,3,Exosomes
64122,FN3K,3,Exosomes
79443,FYCO1,3,Exosomes
79574,EPS8L3,6,Exosomes
80004,ESRP2,3,Exosomes
80153,EDC3,3,Exosomes
84365,MKI67IP,3,Exosomes
84951,TNS4,4,Exosomes
93487,MAPK1IP1L,3,Exosomes
113246,C12orf57,3,Exosomes
113828,FAM83F,3,Exosomes
114034,TOE1,3,Exosomes
115677,NOSTRIN,4,Exosomes
117246,FTSJ3,3,Exosomes
126375,ZNF792,3,Exosomes
162073,ITPRIPL2,3,Exosomes
200916,RPL22L1,4,Exosomes
283635,FAM177A1,5,Exosomes
286077,FAM83H,3,Exosomes
440563,LOC440563,5,Exosomes
102724985,-,3,Exosomes
26,ABP1,3,Exosomes
364,AQP7,3,Exosomes
624,BDKRB2,1,Exosomes
757,TMEM50B,1,Exosomes
956,ENTPD3,1,Exosomes
1441,CSF3R,3,Exosomes
1998,ELF2,2,Exosomes
2051,EPHB6,2,Exosomes
2322,FLT3,2,Exosomes
2719,GPC3,1,Exosomes
2813,GP2,3,Exosomes
2888,GRB14,3,Exosomes
3038,HAS3,2,Exosomes
3249,HPN,1,Exosomes
3594,IL12RB1,1,Exosomes
3630,INS,3,Exosomes
4337,MOCS1,1,Exosomes
4594,MUT,1,Exosomes
4640,MYO1A,1,Exosomes
5453,POU3F1,1,Exosomes
5734,PTGER4,1,Exosomes
5876,RABGGTB,1,Exosomes
5886,RAD23A,1,Exosomes
7098,TLR3,1,Exosomes
7122,CLDN5,2,Exosomes
8425,LTBP4,1,Exosomes
8491,MAP4K3,1,Exosomes
8564,KMO,2,Exosomes
9066,SYT7,3,Exosomes
9071,CLDN10,4,Exosomes
9073,CLDN8,1,Exosomes
9200,PTPLA,1,Exosomes
9724,UTP14C,1,Exosomes
9856,KIAA0319,1,Exosomes
10848,PPP1R13L,1,Exosomes
11069,RAPGEF4,1,Exosomes
22832,KIAA1009,1,Exosomes
22858,ICK,1,Exosomes
23247,KIAA0556,1,Exosomes
23562,CLDN14,2,Exosomes
25771,TBC1D22A,1,Exosomes
26503,SLC17A5,1,Exosomes
27151,CPAMD8,2,Exosomes
27163,NAAA,1,Exosomes
27173,SLC39A1,1,Exosomes
28956,LAMTOR2,2,Exosomes
28959,TMEM176B,2,Exosomes
29986,SLC39A2,1,Exosomes
51179,HAO2,1,Exosomes
51228,GLTP,3,Exosomes
54741,LEPROT,1,Exosomes
54857,GDPD2,1,Exosomes
54886,LPPR1,1,Exosomes
55244,SLC47A1,1,Exosomes
55274,PHF10,3,Exosomes
55365,TMEM176A,3,Exosomes
55437,STRADB,1,Exosomes
55735,DNAJC11,2,Exosomes
55793,FAM63A,1,Exosomes
56098,PCDHGC4,2,Exosomes
56302,TRPV5,2,Exosomes
57053,CHRNA10,1,Exosomes
57088,PLSCR4,1,Exosomes
57711,ZNF529,1,Exosomes
63898,SH2D4A,1,Exosomes
64430,C14orf135,1,Exosomes
64478,CSMD1,3,Exosomes
64857,PLEKHG2,2,Exosomes
79583,TMEM231,1,Exosomes
80853,JHDM1D,1,Exosomes
85397,RGS8,1,Exosomes
91147,TMEM67,1,Exosomes
113278,SLC52A3,1,Exosomes
123036,TC2N,2,Exosomes
126321,MFSD12,3,Exosomes
128553,TSHZ2,1,Exosomes
140738,TMEM37,1,Exosomes
147798,TMC4,1,Exosomes
148808,MFSD4,2,Exosomes
171024,SYNPO2,1,Exosomes
200894,ARL13B,2,Exosomes
202915,TMEM184A,1,Exosomes
206358,SLC36A1,1,Exosomes
219654,ZCCHC24,1,Exosomes
220869,CBWD5,1,Exosomes
261729,STEAP2,2,Exosomes
286464,CXorf59,1,Exosomes
386617,KCTD8,1,Exosomes
401145,FAM190A,1,Exosomes
441027,TMEM150C,1,Exosomes
445571,CBWD3,1,Exosomes
643008,C17orf109,3,Exosomes
643834,PGA3,1,Exosomes
102723996,-,1,Exosomes
2071,ERCC3,1,Exosomes
4815,NINJ2,1,Exosomes
23173,METAP1,1,Exosomes
157570,ESCO2,1,Exosomes
55143,CDCA8,3,Exosomes
658,BMPR1B,1,Exosomes
993,CDC25A,1,Exosomes
2072,ERCC4,1,Exosomes
2113,ETS1,1,Exosomes
2186,BPTF,4,Exosomes
5978,REST,2,Exosomes
6920,TCEA3,1,Exosomes
7046,TGFBR1,1,Exosomes
7702,ZNF143,1,Exosomes
10559,SLC35A1,1,Exosomes
23272,FAM208A,1,Exosomes
25791,NGEF,1,Exosomes
26122,EPC2,1,Exosomes
54899,PXK,2,Exosomes
54989,ZNF770,1,Exosomes
55536,CDCA7L,1,Exosomes
55852,TEX2,1,Exosomes
57405,SPC25,1,Exosomes
57600,FNIP2,5,Exosomes
60528,ELAC2,1,Exosomes
79934,ADCK4,2,Exosomes
84449,ZNF333,2,Exosomes
112479,ERI2,2,Exosomes
121364,OR10A7,2,Exosomes
125228,FAM210A,1,Exosomes
126204,NLRP13,1,Exosomes
131540,ZDHHC19,1,Exosomes
139728,PNCK,1,Exosomes
148198,ZNF98,1,Exosomes
150165,XKR3,1,Exosomes
158506,ZNF645,1,Exosomes
338599,DUPD1,1,Exosomes
388558,ZNF808,1,Exosomes
100507290,ZNF865,1,Exosomes
21,ABCA3,1,Exosomes
101,ADAM8,1,Exosomes
140,ADORA3,1,Exosomes
152,ADRA2C,2,Exosomes
154,ADRB2,1,Exosomes
175,AGA,2,Exosomes
288,ANK3,1,Exosomes
319,APOF,1,Exosomes
367,AR,1,Exosomes
405,ARNT,2,Exosomes
406,ARNTL,2,Exosomes
546,ATRX,1,Exosomes
579,NKX3-2,1,Exosomes
594,BCKDHB,1,Exosomes
617,BCS1L,1,Exosomes
622,BDH1,1,Exosomes
639,PRDM1,2,Exosomes
643,CXCR5,1,Exosomes
677,ZFP36L1,1,Exosomes
701,BUB1B,2,Exosomes
717,C2,1,Exosomes
774,CACNA1B,2,Exosomes
778,CACNA1F,1,Exosomes
869,CBLN1,2,Exosomes
971,CD72,2,Exosomes
991,CDC20,2,Exosomes
1005,CDH7,2,Exosomes
1053,CEBPE,1,Exosomes
1056,CEL,4,Exosomes
1070,CETN3,1,Exosomes
1132,CHRM4,1,Exosomes
1139,CHRNA7,1,Exosomes
1181,CLCN2,1,Exosomes
1208,CLPS,1,Exosomes
1442,CSH1,1,Exosomes
1463,NCAN,1,Exosomes
1485,CTAG1B,6,Exosomes
1571,CYP2E1,1,Exosomes
1643,DDB2,2,Exosomes
1662,DDX10,1,Exosomes
1773,DNASE1,1,Exosomes
1843,DUSP1,1,Exosomes
1846,DUSP4,1,Exosomes
1852,DUSP9,1,Exosomes
1959,EGR2,2,Exosomes
2019,EN1,1,Exosomes
2020,EN2,5,Exosomes
2150,F2RL1,1,Exosomes
2166,FAAH,2,Exosomes
2250,FGF5,1,Exosomes
2263,FGFR2,1,Exosomes
2305,FOXM1,1,Exosomes
2306,FOXD2,2,Exosomes
2324,FLT4,1,Exosomes
2356,FPGS,1,Exosomes
2538,G6PC,1,Exosomes
2550,GABBR1,2,Exosomes
2581,GALC,1,Exosomes
2595,GANC,1,Exosomes
2619,GAS1,5,Exosomes
2626,GATA4,2,Exosomes
2671,GFER,1,Exosomes
2686,GGT7,1,Exosomes
2694,GIF,2,Exosomes
2707,GJB3,1,Exosomes
2814,GP5,1,Exosomes
2868,GRK4,2,Exosomes
2874,GPS2,4,Exosomes
2905,GRIN2C,1,Exosomes
2916,GRM6,2,Exosomes
2975,GTF3C1,1,Exosomes
2976,GTF3C2,2,Exosomes
2984,GUCY2C,1,Exosomes
3090,HIC1,5,Exosomes
3091,HIF1A,1,Exosomes
3111,HLA-DOA,1,Exosomes
3207,HOXA11,2,Exosomes
3226,HOXC10,1,Exosomes
3229,HOXC13,1,Exosomes
3297,HSF1,1,Exosomes
3431,SP110,1,Exosomes
3508,IGHMBP2,1,Exosomes
3705,ITPK1,3,Exosomes
3737,KCNA2,1,Exosomes
3747,KCNC2,1,Exosomes
3750,KCND1,1,Exosomes
3764,KCNJ8,1,Exosomes
3813,KIR3DS1,1,Exosomes
3820,KLRB1,1,Exosomes
3903,LAIR1,2,Exosomes
3904,LAIR2,1,Exosomes
3938,LCT,1,Exosomes
3982,LIM2,1,Exosomes
3983,ABLIM1,2,Exosomes
3985,LIMK2,1,Exosomes
3991,LIPE,3,Exosomes
3992,FADS1,2,Exosomes
4038,LRP4,5,Exosomes
4097,MAFG,1,Exosomes
4211,MEIS1,2,Exosomes
4237,MFAP2,1,Exosomes
4285,MIPEP,1,Exosomes
4287,ATXN3,1,Exosomes
4294,MAP3K10,1,Exosomes
4320,MMP11,1,Exosomes
4325,MMP16,1,Exosomes
4330,MN1,2,Exosomes
4485,MST1,1,Exosomes
4489,MT1A,2,Exosomes
4494,MT1F,2,Exosomes
4583,MUC2,1,Exosomes
4589,MUC7,2,Exosomes
4773,NFATC2,1,Exosomes
4798,NFRKB,1,Exosomes
4842,NOS1,1,Exosomes
4863,NPAT,2,Exosomes
4985,OPRD1,1,Exosomes
5002,SLC22A18,2,Exosomes
5045,FURIN,2,Exosomes
5051,PAFAH2,1,Exosomes
5076,PAX2,1,Exosomes
5090,PBX3,1,Exosomes
5128,CDK17,1,Exosomes
5144,PDE4D,1,Exosomes
5309,PITX3,3,Exosomes
5475,PPEF1,1,Exosomes
5598,MAPK7,1,Exosomes
5662,PSD,1,Exosomes
5727,PTCH1,1,Exosomes
5729,PTGDR,1,Exosomes
5745,PTH1R,1,Exosomes
5789,PTPRD,1,Exosomes
5827,PXMP2,1,Exosomes
5893,RAD52,1,Exosomes
