ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE
6812,STXBP1,9,Microvesicles
6818,SULT1A3,8,Microvesicles
7045,TGFBI,16,Microvesicles
7058,THBS2,9,Microvesicles
7062,TCHH,6,Microvesicles
7077,TIMP2,6,Microvesicles
7078,TIMP3,7,Microvesicles
7082,TJP1,9,Microvesicles
7114,TMSB4X,8,Microvesicles
7145,TNS1,6,Microvesicles
7159,TP53BP2,4,Microvesicles
7175,TPR,9,Microvesicles
7205,TRIP6,4,Microvesicles
7262,PHLDA2,5,Microvesicles
7266,DNAJC7,13,Microvesicles
7280,TUBB2A,13,Microvesicles
7298,TYMS,5,Microvesicles
7323,UBE2D3,7,Microvesicles
7335,UBE2V1,6,Microvesicles
7372,UMPS,8,Microvesicles
7381,UQCRB,8,Microvesicles
7386,UQCRFS1,13,Microvesicles
7388,UQCRH,4,Microvesicles
7389,UROD,6,Microvesicles
7402,UTRN,11,Microvesicles
7411,VBP1,8,Microvesicles
7429,VIL1,10,Microvesicles
7458,EIF4H,8,Microvesicles
7511,XPNPEP1,13,Microvesicles
7706,TRIM25,6,Microvesicles
7798,LUZP1,9,Microvesicles
7837,PXDN,6,Microvesicles
7867,MAPKAPK3,4,Microvesicles
7917,BAG6,8,Microvesicles
7965,AIMP2,14,Microvesicles
8030,CCDC6,6,Microvesicles
8050,PDHX,5,Microvesicles
8140,SLC7A5,15,Microvesicles
8260,NAA10,7,Microvesicles
8301,PICALM,8,Microvesicles
8334,HIST1H2AC,8,Microvesicles
8338,HIST2H2AC,8,Microvesicles
8349,HIST2H2BE,10,Microvesicles
8396,PIP4K2B,7,Microvesicles
8406,SRPX,6,Microvesicles
8411,EEA1,12,Microvesicles
8440,NCK2,5,Microvesicles
8492,PRSS12,2,Microvesicles
8496,PPFIBP1,10,Microvesicles
8506,CNTNAP1,4,Microvesicles
8531,CSDA,8,Microvesicles
8540,AGPS,11,Microvesicles
8546,AP3B1,8,Microvesicles
8562,DENR,6,Microvesicles
8565,YARS,12,Microvesicles
8566,PDXK,10,Microvesicles
8570,KHSRP,12,Microvesicles
8572,PDLIM4,6,Microvesicles
8604,SLC25A12,9,Microvesicles
8642,DCHS1,6,Microvesicles
8650,NUMB,4,Microvesicles
8664,EIF3D,10,Microvesicles
8669,EIF3J,5,Microvesicles
8682,PEA15,6,Microvesicles
8721,EDF1,4,Microvesicles
8754,ADAM9,7,Microvesicles
8760,CDS2,11,Microvesicles
8774,NAPG,8,Microvesicles
8833,GMPS,3,Microvesicles
8853,ASAP2,6,Microvesicles
8878,SQSTM1,10,Microvesicles
8894,EIF2S2,12,Microvesicles
8939,FUBP3,6,Microvesicles
8974,P4HA2,9,Microvesicles
8985,PLOD3,18,Microvesicles
9040,UBE2M,8,Microvesicles
9043,SPAG9,8,Microvesicles
9045,RPL14,17,Microvesicles
9046,DOK2,8,Microvesicles
9055,PRC1,8,Microvesicles
9100,USP10,5,Microvesicles
9126,SMC3,10,Microvesicles
9131,AIFM1,16,Microvesicles
9141,PDCD5,4,Microvesicles
9146,HGS,9,Microvesicles
9168,TMSB10,6,Microvesicles
9188,DDX21,3,Microvesicles
9209,LRRFIP2,7,Microvesicles
9255,AIMP1,9,Microvesicles
9261,MAPKAPK2,4,Microvesicles
9322,TRIP10,6,Microvesicles
9343,EFTUD2,8,Microvesicles
9344,TAOK2,6,Microvesicles
9349,RPL23,18,Microvesicles
9351,SLC9A3R2,3,Microvesicles
9371,KIF3B,6,Microvesicles
9403,SEP15,10,Microvesicles
9404,LPXN,6,Microvesicles
9493,KIF23,14,Microvesicles
9497,SLC4A7,12,Microvesicles
9507,ADAMTS4,4,Microvesicles
9517,SPTLC2,9,Microvesicles
9518,GDF15,6,Microvesicles
9525,VPS4B,9,Microvesicles
9532,BAG2,6,Microvesicles
9533,POLR1C,1,Microvesicles
9550,ATP6V1G1,9,Microvesicles
9562,MINPP1,5,Microvesicles
9578,CDC42BPB,10,Microvesicles
9590,AKAP12,9,Microvesicles
9631,NUP155,4,Microvesicles
9647,PPM1F,9,Microvesicles
9669,EIF5B,13,Microvesicles
9694,EMC2,8,Microvesicles
9748,SLK,10,Microvesicles
9801,MRPL19,4,Microvesicles
9805,SCRN1,9,Microvesicles
9861,PSMD6,18,Microvesicles
9868,TOMM70A,14,Microvesicles
9871,SEC24D,6,Microvesicles
9898,UBAP2L,8,Microvesicles
9908,G3BP2,11,Microvesicles
9928,KIF14,12,Microvesicles
9943,OXSR1,12,Microvesicles
9945,GFPT2,9,Microvesicles
10006,ABI1,11,Microvesicles
10043,TOM1,10,Microvesicles
10049,DNAJB6,6,Microvesicles
10051,SMC4,6,Microvesicles
10056,FARSB,12,Microvesicles
10061,ABCF2,5,Microvesicles
10067,SCAMP3,6,Microvesicles
10075,HUWE1,10,Microvesicles
10085,EDIL3,13,Microvesicles
10101,NUBP2,6,Microvesicles
10113,PREB,7,Microvesicles
10120,ACTR1B,12,Microvesicles
10131,TRAP1,17,Microvesicles
10133,OPTN,6,Microvesicles
10146,G3BP1,8,Microvesicles
10155,TRIM28,7,Microvesicles
10160,FARP1,6,Microvesicles
10165,SLC25A13,9,Microvesicles
10196,PRMT3,2,Microvesicles
10204,NUTF2,6,Microvesicles
10212,DDX39A,10,Microvesicles
10213,PSMD14,12,Microvesicles
10226,PLIN3,17,Microvesicles
10240,MRPS31,9,Microvesicles
10254,STAM2,6,Microvesicles
10269,ZMPSTE24,8,Microvesicles
10287,RGS19,6,Microvesicles
10294,DNAJA2,11,Microvesicles
10328,EMC8,4,Microvesicles
10381,TUBB3,21,Microvesicles
10424,PGRMC2,11,Microvesicles
10426,TUBGCP3,8,Microvesicles
10427,SEC24B,4,Microvesicles
10432,RBM14,3,Microvesicles
10449,ACAA2,13,Microvesicles
10452,TOMM40,11,Microvesicles
10455,ECI2,9,Microvesicles
10469,TIMM44,11,Microvesicles
10471,PFDN6,6,Microvesicles
10480,EIF3M,10,Microvesicles
10486,CAP2,8,Microvesicles
10490,VTI1B,6,Microvesicles
10492,SYNCRIP,17,Microvesicles
10498,CARM1,5,Microvesicles
10521,DDX17,18,Microvesicles
10531,PITRM1,8,Microvesicles
10534,SSSCA1,5,Microvesicles
10587,TXNRD2,6,Microvesicles
10592,SMC2,12,Microvesicles
10611,PDLIM5,10,Microvesicles
10613,ERLIN1,12,Microvesicles
10618,TGOLN2,4,Microvesicles
10631,POSTN,9,Microvesicles
10642,IGF2BP1,7,Microvesicles
10643,IGF2BP3,6,Microvesicles
10644,IGF2BP2,6,Microvesicles
10652,YKT6,6,Microvesicles
10654,PMVK,8,Microvesicles
10657,KHDRBS1,9,Microvesicles
10671,DCTN6,4,Microvesicles
10695,CNPY3,6,Microvesicles
10724,MGEA5,4,Microvesicles
10726,NUDC,18,Microvesicles
10730,YME1L1,6,Microvesicles
10755,GIPC1,8,Microvesicles
10763,NES,9,Microvesicles
10801,SEPT9,20,Microvesicles
10808,HSPH1,14,Microvesicles
10845,CLPX,7,Microvesicles
10848,PPP1R13L,3,Microvesicles
10901,DHRS4,6,Microvesicles
10910,SUGT1,4,Microvesicles
10923,SUB1,2,Microvesicles
10939,AFG3L2,11,Microvesicles
10952,SEC61B,11,Microvesicles
10953,TOMM34,7,Microvesicles
10954,PDIA5,12,Microvesicles
10963,STIP1,20,Microvesicles
10970,CKAP4,10,Microvesicles
10985,GCN1L1,12,Microvesicles
10999,SLC27A4,7,Microvesicles
11004,KIF2C,5,Microvesicles
11047,ADRM1,10,Microvesicles
11065,UBE2C,6,Microvesicles
11078,TRIOBP,6,Microvesicles
11080,DNAJB4,6,Microvesicles
11098,PRSS23,6,Microvesicles
11113,CIT,12,Microvesicles
11135,CDC42EP1,4,Microvesicles
11140,CDC37,17,Microvesicles
11171,STRAP,12,Microvesicles
11177,BAZ1A,4,Microvesicles
11198,SUPT16H,9,Microvesicles
11217,AKAP2,6,Microvesicles
11230,PRAF2,8,Microvesicles
11252,PACSIN2,13,Microvesicles
11258,DCTN3,8,Microvesicles
11328,FKBP9,6,Microvesicles
11332,ACOT7,12,Microvesicles
11333,PDAP1,3,Microvesicles
22795,NID2,7,Microvesicles
22801,ITGA11,7,Microvesicles
22907,DHX30,10,Microvesicles
22930,RAB3GAP1,3,Microvesicles
22934,RPIA,6,Microvesicles
23007,PLCH1,9,Microvesicles
23020,SNRNP200,8,Microvesicles
23022,PALLD,8,Microvesicles
23061,TBC1D9B,7,Microvesicles
23065,EMC1,4,Microvesicles
23075,SWAP70,14,Microvesicles
23129,PLXND1,11,Microvesicles
23136,EPB41L3,10,Microvesicles
23163,GGA3,2,Microvesicles
23172,FAM175B,6,Microvesicles
23196,FAM120A,5,Microvesicles
23203,PMPCA,11,Microvesicles
23230,VPS13A,6,Microvesicles
23256,SCFD1,10,Microvesicles
23265,EXOC7,6,Microvesicles
23299,BICD2,6,Microvesicles
23301,EHBP1,6,Microvesicles
23303,KIF13B,6,Microvesicles
23307,FKBP15,6,Microvesicles
23352,UBR4,10,Microvesicles
23376,UFL1,8,Microvesicles
23435,TARDBP,8,Microvesicles
23480,SEC61G,6,Microvesicles
23509,POFUT1,9,Microvesicles
23511,NUP188,6,Microvesicles
23513,SCRIB,9,Microvesicles
23527,ACAP2,5,Microvesicles
23557,SNAPIN,6,Microvesicles
23576,DDAH1,12,Microvesicles
23597,ACOT9,12,Microvesicles
23616,SH3BP1,8,Microvesicles
23644,EDC4,8,Microvesicles
23673,STX12,9,Microvesicles
23677,SH3BP4,8,Microvesicles
23760,PITPNB,7,Microvesicles
23780,APOL2,8,Microvesicles
24137,KIF4A,9,Microvesicles
25816,TNFAIP8,6,Microvesicles
25902,MTHFD1L,12,Microvesicles
25921,ZDHHC5,6,Microvesicles
25930,PTPN23,6,Microvesicles
25953,PNKD,4,Microvesicles
25959,KANK2,6,Microvesicles
25996,REXO2,9,Microvesicles
26007,DAK,12,Microvesicles
26011,ODZ4,7,Microvesicles
26031,OSBPL3,3,Microvesicles
26056,RAB11FIP5,6,Microvesicles
26130,GAPVD1,10,Microvesicles
26135,SERBP1,13,Microvesicles
26136,TES,10,Microvesicles
26160,IFT172,3,Microvesicles
26276,VPS33B,10,Microvesicles
26278,SACS,7,Microvesicles
26292,MYCBP,6,Microvesicles
26472,PPP1R14B,6,Microvesicles
26520,TIMM9,6,Microvesicles
26985,AP3M1,11,Microvesicles
26986,PABPC1,16,Microvesicles
27101,CACYBP,10,Microvesicles
27131,SNX5,10,Microvesicles
27183,VPS4A,8,Microvesicles
27258,LSM3,5,Microvesicles
27333,GOLIM4,8,Microvesicles
27429,HTRA2,2,Microvesicles
27430,MAT2B,9,Microvesicles
27436,EML4,8,Microvesicles
28952,CCDC22,10,Microvesicles
28957,MRPS28,5,Microvesicles
28976,ACAD9,9,Microvesicles
29085,PHPT1,6,Microvesicles
29088,MRPL15,6,Microvesicles
29127,RACGAP1,13,Microvesicles
29763,PACSIN3,10,Microvesicles
29920,PYCR2,7,Microvesicles
29924,EPN1,10,Microvesicles
29925,GMPPB,9,Microvesicles
29926,GMPPA,11,Microvesicles
29937,NENF,10,Microvesicles
29957,SLC25A24,9,Microvesicles
29959,NRBP1,4,Microvesicles
29966,STRN3,6,Microvesicles
29968,PSAT1,9,Microvesicles
29979,UBQLN1,6,Microvesicles
30968,STOML2,11,Microvesicles
50488,MINK1,10,Microvesicles
50807,ASAP1,8,Microvesicles
50863,NTM,6,Microvesicles
51021,MRPS16,4,Microvesicles
51024,FIS1,5,Microvesicles
51060,TXNDC12,12,Microvesicles
51068,NMD3,6,Microvesicles
51069,MRPL2,6,Microvesicles
51100,SH3GLB1,9,Microvesicles
51119,SBDS,8,Microvesicles
51138,COPS4,10,Microvesicles
51143,DYNC1LI1,11,Microvesicles
51156,SERPINA10,4,Microvesicles
51164,DCTN4,8,Microvesicles
51236,FAM203A,4,Microvesicles
51271,UBAP1,4,Microvesicles
51295,ECSIT,4,Microvesicles
51386,EIF3L,13,Microvesicles
51393,TRPV2,8,Microvesicles
51429,SNX9,11,Microvesicles
51441,YTHDF2,3,Microvesicles
51479,ANKFY1,7,Microvesicles
51493,C22orf28,11,Microvesicles
51506,UFC1,4,Microvesicles
51510,CHMP5,10,Microvesicles
51520,LARS,10,Microvesicles
51566,ARMCX3,7,Microvesicles
51569,UFM1,6,Microvesicles
51594,NBAS,6,Microvesicles
51596,CUTA,6,Microvesicles
51602,NOP58,4,Microvesicles
51606,ATP6V1H,10,Microvesicles
51633,OTUD6B,2,Microvesicles
51637,C14orf166,8,Microvesicles
51647,FAM96B,6,Microvesicles
51650,MRPS33,6,Microvesicles
51651,PTRH2,9,Microvesicles
51652,CHMP3,6,Microvesicles
51678,MPP6,9,Microvesicles
51726,DNAJB11,19,Microvesicles
53918,PELO,2,Microvesicles
54187,NANS,14,Microvesicles
54431,DNAJC10,8,Microvesicles
54495,TMX3,9,Microvesicles
54534,MRPL50,3,Microvesicles
54539,NDUFB11,6,Microvesicles
54543,TOMM7,3,Microvesicles
54862,CC2D1A,5,Microvesicles
54927,CHCHD3,12,Microvesicles
55052,MRPL20,6,Microvesicles
55114,ARHGAP17,11,Microvesicles
55145,THAP1,2,Microvesicles
55187,VPS13D,4,Microvesicles
55194,FAM176B,6,Microvesicles
55198,APPL2,9,Microvesicles
55210,ATAD3A,15,Microvesicles
55233,MOB1A,13,Microvesicles
55236,UBA6,10,Microvesicles
55243,KIRREL,6,Microvesicles
55308,DDX19A,8,Microvesicles
55323,LARP6,4,Microvesicles
55361,PI4K2A,9,Microvesicles
55573,CDV3,4,Microvesicles
55631,LRRC40,4,Microvesicles
55700,MAP7D1,3,Microvesicles
55704,CCDC88A,3,Microvesicles
55705,IPO9,10,Microvesicles
55717,WDR11,3,Microvesicles
55740,ENAH,6,Microvesicles
55754,TMEM30A,11,Microvesicles
55763,EXOC1,7,Microvesicles
55770,EXOC2,7,Microvesicles
55845,BRK1,6,Microvesicles
55854,ZC3H15,6,Microvesicles
55856,ACOT13,7,Microvesicles
55909,BIN3,6,Microvesicles
55967,NDUFA12,5,Microvesicles
56267,CCBL2,6,Microvesicles
56829,ZC3HAV1,10,Microvesicles
56926,NCLN,12,Microvesicles
56945,MRPS22,8,Microvesicles
56954,NIT2,6,Microvesicles
56996,SLC12A9,6,Microvesicles
57003,CCDC47,8,Microvesicles
57132,CHMP1B,6,Microvesicles
57214,KIAA1199,8,Microvesicles
57333,RCN3,9,Microvesicles
57470,LRRC47,10,Microvesicles
57551,TAOK1,10,Microvesicles
57650,KIAA1524,3,Microvesicles
57707,KIAA1609,8,Microvesicles
57805,KIAA1967,2,Microvesicles
57826,RAP2C,14,Microvesicles
58527,ABRACL,5,Microvesicles
58533,SNX6,8,Microvesicles
59274,MESDC1,2,Microvesicles
60312,AFAP1,4,Microvesicles
60681,FKBP10,9,Microvesicles
63875,MRPL17,5,Microvesicles
63929,XPNPEP3,1,Microvesicles
64175,LEPRE1,12,Microvesicles
64422,ATG3,7,Microvesicles
64770,CCDC14,3,Microvesicles
64778,FNDC3B,6,Microvesicles
64837,KLC2,6,Microvesicles
64853,AIDA,9,Microvesicles
64866,CDCP1,9,Microvesicles
64928,MRPL14,6,Microvesicles
64949,MRPS26,3,Microvesicles
64963,MRPS11,4,Microvesicles
64965,MRPS9,7,Microvesicles
64975,MRPL41,4,Microvesicles
64976,MRPL40,6,Microvesicles
64978,MRPL38,10,Microvesicles
65003,MRPL11,4,Microvesicles
65008,MRPL1,10,Microvesicles
65059,RAPH1,4,Microvesicles
65080,MRPL44,5,Microvesicles
65263,PYCRL,12,Microvesicles
65993,MRPS34,3,Microvesicles
79443,FYCO1,7,Microvesicles
79567,FAM65A,3,Microvesicles
79654,HECTD3,10,Microvesicles
79709,GLT25D1,8,Microvesicles
79720,VPS37B,10,Microvesicles
79827,CLMP,6,Microvesicles
79875,THSD4,3,Microvesicles
79930,DOK3,6,Microvesicles
80019,UBTD1,5,Microvesicles
80142,PTGES2,11,Microvesicles
80173,IFT74,6,Microvesicles
80224,NUBPL,4,Microvesicles
80273,GRPEL1,15,Microvesicles
80301,PLEKHO2,8,Microvesicles
81035,COLEC12,3,Microvesicles
81608,FIP1L1,4,Microvesicles
81844,TRIM56,4,Microvesicles
81873,ARPC5L,13,Microvesicles
81892,SLIRP,7,Microvesicles
83658,DYNLRB1,6,Microvesicles
83700,JAM3,7,Microvesicles
83737,ITCH,10,Microvesicles
83858,ATAD3B,11,Microvesicles
83939,EIF2A,8,Microvesicles
84164,ASCC2,4,Microvesicles
84174,SLA2,4,Microvesicles
84263,HSDL2,6,Microvesicles
84267,C9orf64,5,Microvesicles
84335,AKT1S1,6,Microvesicles
84376,HOOK3,7,Microvesicles
84545,MRPL43,6,Microvesicles
84681,HINT2,12,Microvesicles
84886,C1orf198,4,Microvesicles
84959,UBASH3B,4,Microvesicles
85369,FAM40A,4,Microvesicles
85440,DOCK7,10,Microvesicles
85456,TNKS1BP1,8,Microvesicles
85476,GFM1,5,Microvesicles
87178,PNPT1,7,Microvesicles
90480,GADD45GIP1,6,Microvesicles
90488,C12orf23,6,Microvesicles
91010,FMNL3,6,Microvesicles
91408,BTF3L4,6,Microvesicles
92259,MRPS36,3,Microvesicles
92399,MRRF,1,Microvesicles
92609,TIMM50,10,Microvesicles
92949,ADAMTSL1,4,Microvesicles
93185,IGSF8,14,Microvesicles
93974,ATPIF1,3,Microvesicles
94239,H2AFV,10,Microvesicles
112464,PRKCDBP,7,Microvesicles
113146,AHNAK2,6,Microvesicles
113246,C12orf57,6,Microvesicles
113251,LARP4,5,Microvesicles
114793,FMNL2,8,Microvesicles
114801,TMEM200A,6,Microvesicles
116228,COX20,4,Microvesicles
116985,ARAP1,11,Microvesicles
117246,FTSJ3,2,Microvesicles
118429,ANTXR2,11,Microvesicles
118460,EXOSC6,4,Microvesicles
121457,IKBIP,6,Microvesicles
122553,TRAPPC6B,4,Microvesicles
124801,LSM12,6,Microvesicles
126298,IRGQ,7,Microvesicles
126393,HSPB6,7,Microvesicles
131118,DNAJC19,3,Microvesicles
131566,DCBLD2,6,Microvesicles
133619,PRRC1,7,Microvesicles
139322,APOOL,6,Microvesicles
140609,NEK7,8,Microvesicles
140885,SIRPA,8,Microvesicles
143888,KDELC2,4,Microvesicles
146691,TOM1L2,6,Microvesicles
148223,C19orf25,4,Microvesicles
148823,C1orf150,4,Microvesicles
150684,COMMD1,3,Microvesicles
151887,CCDC80,6,Microvesicles
152137,CCDC50,6,Microvesicles
153364,MBLAC2,6,Microvesicles
153478,PLEKHG4B,3,Microvesicles
160428,ALDH1L2,6,Microvesicles
170954,PPP1R18,8,Microvesicles
192111,PGAM5,10,Microvesicles
200081,TXLNA,4,Microvesicles
200916,RPL22L1,4,Microvesicles
201475,RAB12,6,Microvesicles
219771,CCNY,10,Microvesicles
219927,MRPL21,3,Microvesicles
220988,HNRNPA3,12,Microvesicles
221061,FAM171A1,4,Microvesicles
221092,HNRNPUL2,4,Microvesicles
246213,SLC17A8,6,Microvesicles
254102,EHBP1L1,8,Microvesicles
257194,NEGR1,6,Microvesicles
283871,PGP,5,Microvesicles
284119,PTRF,12,Microvesicles
374291,NDUFS7,8,Microvesicles
375748,ERCC6L2,3,Microvesicles
387522,TMEM189-UBE2V1,6,Microvesicles
389541,C7orf59,4,Microvesicles
408050,NOMO3,10,Microvesicles
439921,MXRA7,6,Microvesicles
445329,SULT1A4,8,Microvesicles
445815,PALM2-AKAP2,6,Microvesicles
493869,GPX8,5,Microvesicles
552900,BOLA2,5,Microvesicles
654483,BOLA2B,7,Microvesicles
100188893,TOMM6,6,Microvesicles
100423062,IGLL5,6,Microvesicles
100526737,RBM14-RBM4,3,Microvesicles
100526767,RNF103-CHMP3,6,Microvesicles
100527963,PMF1-BGLAP,3,Microvesicles
102724560,-,5,Microvesicles
403,ARL3,6,Microvesicles
408,ARRB1,7,Microvesicles
1523,CUX1,3,Microvesicles
1975,EIF4B,7,Microvesicles
2745,GLRX,5,Microvesicles
2788,GNG7,2,Microvesicles
2801,GOLGA2,4,Microvesicles
3609,ILF3,4,Microvesicles
4756,NEO1,4,Microvesicles
4976,OPA1,6,Microvesicles
5023,P2RX1,4,Microvesicles
5028,P2RY1,2,Microvesicles
5092,PCBD1,5,Microvesicles
5592,PRKG1,3,Microvesicles
5636,PRPSAP2,6,Microvesicles
5935,RBM3,3,Microvesicles
6169,RPL38,9,Microvesicles
6449,SGTA,4,Microvesicles
6532,SLC6A4,2,Microvesicles
7006,TEC,4,Microvesicles
7456,WIPF1,4,Microvesicles
9879,DDX46,4,Microvesicles
9987,HNRPDL,2,Microvesicles
10257,ABCC4,6,Microvesicles
10768,AHCYL1,8,Microvesicles
51251,NT5C3,7,Microvesicles
54437,SEMA5B,1,Microvesicles
55074,OXR1,1,Microvesicles
55333,SYNJ2BP,4,Microvesicles
55582,KIF27,4,Microvesicles
57617,VPS18,8,Microvesicles
64115,C10orf54,2,Microvesicles
65992,DDRGK1,4,Microvesicles
79188,TMEM43,6,Microvesicles
80230,RUFY1,3,Microvesicles
80790,CMIP,4,Microvesicles
84061,MAGT1,6,Microvesicles
84271,POLDIP3,2,Microvesicles
94274,PPP1R14A,1,Microvesicles
283578,TMED8,1,Microvesicles
374354,NHLRC2,7,Microvesicles
388931,MFSD2B,2,Microvesicles
528,ATP6V1C1,8,Microvesicles
1634,DCN,3,Microvesicles
2079,ERH,3,Microvesicles
2580,GAK,5,Microvesicles
5610,EIF2AK2,3,Microvesicles
6385,SDC4,3,Microvesicles
6774,STAT3,8,Microvesicles
7373,COL14A1,2,Microvesicles
8091,HMGA2,3,Microvesicles
8480,RAE1,3,Microvesicles
9061,PAPSS1,2,Microvesicles
9531,BAG3,3,Microvesicles
9919,SEC16A,5,Microvesicles
10949,HNRNPA0,3,Microvesicles
11273,ATXN2L,2,Microvesicles
23111,SPG20,3,Microvesicles
23187,PHLDB1,3,Microvesicles
23365,ARHGEF12,3,Microvesicles
23524,SRRM2,3,Microvesicles
26229,B3GAT3,3,Microvesicles
27347,STK39,5,Microvesicles
51639,SF3B14,3,Microvesicles
54676,GTPBP2,5,Microvesicles
55793,FAM63A,3,Microvesicles
56243,KIAA1217,5,Microvesicles
56944,OLFML3,3,Microvesicles
64359,NXN,4,Microvesicles
84168,ANTXR1,3,Microvesicles
375790,AGRN,8,Microvesicles
388552,BLOC1S3,3,Microvesicles
23108,RAP1GAP2,1,Microvesicles
126326,GIPC3,1,Microvesicles
126432,RINL,1,Microvesicles
2286,FKBP2,4,Microvesicles
2882,GPX7,1,Microvesicles
3005,H1F0,2,Microvesicles
3065,HDAC1,1,Microvesicles
3910,LAMA4,5,Microvesicles
4926,NUMA1,1,Microvesicles
5411,PNN,1,Microvesicles
6428,SRSF3,8,Microvesicles
6434,TRA2B,5,Microvesicles
7112,TMPO,2,Microvesicles
7536,SF1,2,Microvesicles
9733,SART3,1,Microvesicles
9967,THRAP3,1,Microvesicles
10291,SF3A1,1,Microvesicles
10528,NOP56,6,Microvesicles
10969,EBNA1BP2,1,Microvesicles
23184,MESDC2,6,Microvesicles
23471,TRAM1,3,Microvesicles
29978,UBQLN2,2,Microvesicles
84661,DPY30,1,Microvesicles
222068,TMED4,8,Microvesicles
284695,ZNF326,1,Microvesicles
285590,SH3PXD2B,1,Microvesicles
102724594,-,1,Microvesicles
925,CD8A,4,Microvesicles
8600,TNFSF11,3,Microvesicles
8792,TNFRSF11A,3,Microvesicles
312,ANXA13,5,Microvesicles
445,ASS1,3,Microvesicles
634,CEACAM1,5,Microvesicles
684,BST2,6,Microvesicles
1015,CDH17,3,Microvesicles
1179,CLCA1,1,Microvesicles
1364,CLDN4,1,Microvesicles
1452,CSNK1A1,3,Microvesicles
1636,ACE,18,Microvesicles
2444,FRK,6,Microvesicles
2762,GMDS,3,Microvesicles
2769,GNA15,4,Microvesicles
2813,GP2,1,Microvesicles
2877,GPX2,1,Microvesicles
2984,GUCY2C,1,Microvesicles
3046,HBE1,3,Microvesicles
3094,HINT1,3,Microvesicles
3136,HLA-H,3,Microvesicles
3201,HOXA4,5,Microvesicles
3208,HPCA,4,Microvesicles
3643,INSR,5,Microvesicles
3691,ITGB4,4,Microvesicles
3960,LGALS4,4,Microvesicles
3993,LLGL2,3,Microvesicles
4070,TACSTD2,3,Microvesicles
4072,EPCAM,4,Microvesicles
4090,SMAD5,3,Microvesicles
4582,MUC1,6,Microvesicles
4640,MYO1A,5,Microvesicles
4651,MYO10,3,Microvesicles
4684,NCAM1,1,Microvesicles
5205,ATP8B1,3,Microvesicles
5332,PLCB4,3,Microvesicles
5361,PLXNA1,8,Microvesicles
5791,PTPRE,5,Microvesicles
6509,SLC1A4,10,Microvesicles
6768,ST14,5,Microvesicles
6809,STX3,4,Microvesicles
7103,TSPAN8,4,Microvesicles
7251,TSG101,12,Microvesicles
7316,UBC,4,Microvesicles
7525,YES1,7,Microvesicles
10079,ATP9A,1,Microvesicles
10397,NDRG1,7,Microvesicles
11187,PKP3,4,Microvesicles
11311,VPS45,2,Microvesicles
23446,SLC44A1,12,Microvesicles
23555,TSPAN15,3,Microvesicles
26251,KCNG2,1,Microvesicles
26286,ARFGAP3,1,Microvesicles
27111,SDCBP2,5,Microvesicles
27125,AFF4,1,Microvesicles
29119,CTNNA3,1,Microvesicles
51208,CLDN18,1,Microvesicles
51599,LSR,3,Microvesicles
55890,GPRC5C,6,Microvesicles
55971,BAIAP2L1,6,Microvesicles
65250,C5orf42,2,Microvesicles
79961,DENND2D,3,Microvesicles
91862,MARVELD3,1,Microvesicles
92714,ARRDC1,7,Microvesicles
113828,FAM83F,3,Microvesicles
119467,CLRN3,2,Microvesicles
157769,FAM91A1,1,Microvesicles
160287,LDHAL6A,1,Microvesicles
192666,KRT24,8,Microvesicles
255252,LRRC57,7,Microvesicles
257364,SNX33,1,Microvesicles
285489,DOK7,1,Microvesicles
338440,ANO9,1,Microvesicles
390006,PPIAP19,2,Microvesicles
441310,FLJ00290,1,Microvesicles
643358,RPS27AP16,2,Microvesicles
654463,FER1L6,1,Microvesicles
728590,RPS27AP11,2,Microvesicles
100128124,HGC6.3,1,Microvesicles
100130446,RPS27AP12,2,Microvesicles
1407,CRY1,1,Microvesicles
2125,EVPL,5,Microvesicles
3535,IGL@,1,Microvesicles
3537,IGLC1,1,Microvesicles
3538,IGLC2,1,Microvesicles
3539,IGLC3,1,Microvesicles
4071,TM4SF1,1,Microvesicles
6476,SI,1,Microvesicles
7148,TNXB,4,Microvesicles
9022,CLIC3,2,Microvesicles
9429,ABCG2,3,Microvesicles
23325,KIAA1033,5,Microvesicles
25978,CHMP2B,3,Microvesicles
28796,IGLV3-21,1,Microvesicles
28815,IGLV2-14,1,Microvesicles
28816,IGLV2-11,1,Microvesicles
28823,IGLV1-44,1,Microvesicles
28825,IGLV1-40,1,Microvesicles
28834,IGLC7,1,Microvesicles
28908,IGKV4-1,1,Microvesicles
51160,VPS28,5,Microvesicles
54869,EPS8L1,6,Microvesicles
55850,USE1,1,Microvesicles
57111,RAB25,3,Microvesicles
64787,EPS8L2,5,Microvesicles
79574,EPS8L3,3,Microvesicles
80736,SLC44A4,5,Microvesicles
140453,MUC17,1,Microvesicles
390407,EIF4A1P6,1,Microvesicles
728641,FABP5P7,2,Microvesicles
729163,FABP5P2,2,Microvesicles
100290481,CYAT1,1,Microvesicles
7369,UMOD,7,Microvesicles
23386,NUDCD3,2,Microvesicles
4703,NEB,2,Microvesicles
359,AQP2,3,Microvesicles
9079,LDB2,1,Microvesicles
55251,PCMTD2,1,Microvesicles
55785,FGD6,1,Microvesicles
59272,ACE2,1,Microvesicles
174,AFP,5,Microparticles
268,AMH,3,Microparticles
291,SLC25A4,12,Microparticles
324,APC,4,Microparticles
372,ARCN1,9,Microparticles
