ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE,Uniprot
3306,HSPA2,14,Exosomes,P54652
3309,HSPA5,22,Exosomes,P11021
3315,HSPB1,23,Exosomes,P04792
3337,DNAJB1,3,Exosomes,P25685
3339,HSPG2,7,Exosomes,P98160
3383,ICAM1,15,Exosomes,P05362
3417,IDH1,14,Exosomes,O75874
3426,CFI,4,Exosomes,P05156
3483,IGFALS,2,Exosomes,P35858
3557,IL1RN,1,Exosomes,P18510
3664,IRF6,2,Exosomes,O14896
3672,ITGA1,1,Exosomes,P56199
3675,ITGA3,6,Exosomes,P26006
3685,ITGAV,25,Exosomes,P06756
3688,ITGB1,22,Exosomes,P05556
3692,EIF6,4,Exosomes,P56537
3696,ITGB8,1,Exosomes,P26012
3700,ITIH4,5,Exosomes,Q14624
3728,JUP,8,Exosomes,P14923
3795,KHK,3,Exosomes,P50053
3801,KIFC3,2,Exosomes,Q9BVG8
3816,KLK1,2,Exosomes,P06870
3827,KNG1,5,Exosomes,P01042
3911,LAMA5,6,Exosomes,O15230
3915,LAMC1,10,Exosomes,P11047
3916,LAMP1,27,Exosomes,P11279
3920,LAMP2,27,Exosomes,P13473
3929,LBP,7,Exosomes,P18428
3934,LCN2,5,Exosomes,P80188
3958,LGALS3,14,Exosomes,P17931
3959,LGALS3BP,20,Exosomes,Q08380
4036,LRP2,3,Exosomes,P98164
4059,BCAM,10,Exosomes,P50895
4069,LYZ,15,Exosomes,P61626
4072,EPCAM,7,Exosomes,P16422
4082,MARCKS,8,Exosomes,P29966
4121,MAN1A1,6,Exosomes,P33908
4124,MAN2A1,4,Exosomes,Q16706
4240,MFGE8,12,Exosomes,Q08431
4241,MFI2,7,Exosomes,P08582
4282,MIF,19,Exosomes,P14174
4300,MLLT3,2,Exosomes,P42568
4301,MLLT4,3,Exosomes,P55196
4311,MME,13,Exosomes,P08473
4332,MNDA,2,Exosomes,P41218
4353,MPO,10,Exosomes,P05164
4357,MPST,2,Exosomes,P25325
4430,MYO1B,4,Exosomes,O43795
4482,MSRA,4,Exosomes,Q9UJ68
4507,MTAP,3,Exosomes,Q13126
4582,MUC1,13,Exosomes,P15941
4621,MYH3,2,Exosomes,P11055
4641,MYO1C,20,Exosomes,O00159
4642,MYO1D,5,Exosomes,O94832
4645,MYO5B,2,Exosomes,Q9ULV0
4646,MYO6,5,Exosomes,Q9UM54
4669,NAGLU,6,Exosomes,P54802
4677,NARS,6,Exosomes,O43776
4703,NEB,3,Exosomes,P20929
4811,NID1,4,Exosomes,P14543
4825,NKX6-1,1,Exosomes,P78426
4835,NQO2,4,Exosomes,P16083
4864,NPC1,6,Exosomes,O15118
4868,NPHS1,1,Exosomes,O60500
4899,NRF1,2,Exosomes,Q16656
4907,NT5E,7,Exosomes,P21589
5025,P2RX4,3,Exosomes,Q99571
5048,PAFAH1B1,5,Exosomes,P43034
5049,PAFAH1B2,8,Exosomes,P68402
5092,PCBD1,4,Exosomes,P61457
5093,PCBP1,9,Exosomes,Q15365
5104,SERPINA5,4,Exosomes,P05154
5105,PCK1,3,Exosomes,P35558
5119,CHMP1A,7,Exosomes,Q9HD42
5134,PDCD2,4,Exosomes,Q16342
5151,PDE8A,2,Exosomes,O60658
5169,ENPP3,2,Exosomes,O14638
5172,SLC26A4,2,Exosomes,O43511
5174,PDZK1,3,Exosomes,Q5T2W1
5176,SERPINF1,6,Exosomes,P36955
5184,PEPD,4,Exosomes,P12955
5217,PFN2,8,Exosomes,P35080
5226,PGD,27,Exosomes,P52209
5236,PGM1,11,Exosomes,P36871
5243,ABCB1,5,Exosomes,P08183
5250,SLC25A3,10,Exosomes,Q00325
5265,SERPINA1,14,Exosomes,P01009
5267,SERPINA4,7,Exosomes,P29622
5269,SERPINB6,10,Exosomes,P35237
5275,SERPINB13,1,Exosomes,Q9UIV8
5284,PIGR,14,Exosomes,P01833
5286,PIK3C2A,2,Exosomes,O00443
5304,PIP,10,Exosomes,P12273
5310,PKD1,5,Exosomes,P98161
5311,PKD2,3,Exosomes,Q13563
5313,PKLR,9,Exosomes,P30613
5314,PKHD1,2,Exosomes,P08F94
5333,PLCD1,4,Exosomes,P51178
5351,PLOD1,7,Exosomes,Q02809
5357,PLS1,8,Exosomes,Q14651
5359,PLSCR1,12,Exosomes,O15162
5412,UBL3,2,Exosomes,O95164
5420,PODXL,4,Exosomes,O00592
5476,CTSA,5,Exosomes,P10619
5479,PPIB,20,Exosomes,P23284
5493,PPL,3,Exosomes,O60437
5510,PPP1R7,6,Exosomes,Q15435
5547,PRCP,6,Exosomes,P42785
5576,PRKAR2A,13,Exosomes,P13861
5578,PRKCA,6,Exosomes,P17252
5580,PRKCD,5,Exosomes,Q05655
5583,PRKCH,2,Exosomes,P24723
5584,PRKCI,2,Exosomes,P41743
5590,PRKCZ,3,Exosomes,Q05513
5621,PRNP,2,Exosomes,F7VJQ1
5652,PRSS8,7,Exosomes,Q16651
5657,PRTN3,1,Exosomes,P24158
5660,PSAP,9,Exosomes,P07602
5682,PSMA1,13,Exosomes,P25786
5684,PSMA3,18,Exosomes,P25788
5686,PSMA5,16,Exosomes,P28066
5691,PSMB3,21,Exosomes,P49720
5693,PSMB5,17,Exosomes,P28074
5705,PSMC5,6,Exosomes,P62195
5706,PSMC6,19,Exosomes,P62333
5709,PSMD3,9,Exosomes,O43242
5718,PSMD12,11,Exosomes,O00232
5783,PTPN13,1,Exosomes,Q12923
5800,PTPRO,3,Exosomes,Q16827
5860,QDPR,4,Exosomes,P09417
5865,RAB3B,10,Exosomes,P20337
5872,RAB13,12,Exosomes,P51153
5873,RAB27A,11,Exosomes,P51159
5910,RAP1GDS1,4,Exosomes,P52306
5917,RARS,11,Exosomes,P54136
5934,RBL2,5,Exosomes,Q08999
5950,RBP4,2,Exosomes,P02753
5962,RDX,20,Exosomes,P35241
5973,RENBP,2,Exosomes,P51606
5981,RFC1,3,Exosomes,P35251
6009,RHEB,4,Exosomes,Q15382
6092,ROBO2,2,Exosomes,Q9HCK4
6102,RP2,18,Exosomes,O75695
6205,RPS11,9,Exosomes,P62280
6222,RPS18,15,Exosomes,P62269
6237,RRAS,10,Exosomes,P10301
6239,RREB1,2,Exosomes,Q92766
6261,RYR1,2,Exosomes,P21817
6275,S100A4,3,Exosomes,P26447
6277,S100A6,20,Exosomes,P06703
6279,S100A8,13,Exosomes,P05109
6280,S100A9,11,Exosomes,P06702
6281,S100A10,9,Exosomes,P60903
6286,S100P,6,Exosomes,P25815
6317,SERPINB3,8,Exosomes,P29508
6318,SERPINB4,1,Exosomes,P48594
6336,SCN10A,9,Exosomes,Q9Y5Y9
6382,SDC1,5,Exosomes,P18827
6386,SDCBP,30,Exosomes,O00560
6396,SEC13,3,Exosomes,P55735
6398,SECTM1,1,Exosomes,Q8WVN6
6451,SH3BGRL,8,Exosomes,O75368
6470,SHMT1,6,Exosomes,P34896
6505,SLC1A1,3,Exosomes,P43005
6518,SLC2A5,11,Exosomes,P22732
6519,SLC3A1,2,Exosomes,Q07837
6520,SLC3A2,21,Exosomes,P08195
6521,SLC4A1,9,Exosomes,P02730
6523,SLC5A1,2,Exosomes,P13866
6524,SLC5A2,4,Exosomes,P31639
6540,SLC6A13,2,Exosomes,Q9NSD5
6550,SLC9A3,1,Exosomes,P48764
6557,SLC12A1,8,Exosomes,Q13621
6559,SLC12A3,5,Exosomes,P55017
6565,SLC15A2,4,Exosomes,Q16348
6576,SLC25A1,11,Exosomes,P53007
6582,SLC22A2,1,Exosomes,O15244
6584,SLC22A5,3,Exosomes,O76082
6608,SMO,4,Exosomes,Q99835
6623,SNCG,3,Exosomes,O76070
6647,SOD1,22,Exosomes,P00441
6652,SORD,5,Exosomes,Q00796
6653,SORL1,4,Exosomes,Q92673
6683,SPAST,3,Exosomes,Q9UBP0
6697,SPR,8,Exosomes,P35270
6707,SPRR3,4,Exosomes,Q9UBC9
6714,SRC,6,Exosomes,P12931
6717,SRI,14,Exosomes,P30626
6794,STK11,3,Exosomes,Q15831
6809,STX3,4,Exosomes,Q13277
6812,STXBP1,4,Exosomes,P61764
6813,STXBP2,15,Exosomes,Q15833
6845,VAMP7,7,Exosomes,P51809
6856,SYPL1,10,Exosomes,Q16563
6906,SERPINA7,1,Exosomes,P05543
7007,TECTA,1,Exosomes,O75443
7047,TGM4,5,Exosomes,P49221
7049,TGFBR3,3,Exosomes,Q03167
7052,TGM2,11,Exosomes,P21980
7057,THBS1,14,Exosomes,P07996
7070,THY1,7,Exosomes,P04216
7086,TKT,20,Exosomes,P29401
7105,TSPAN6,6,Exosomes,O43657
7113,TMPRSS2,9,Exosomes,O15393
7251,TSG101,15,Exosomes,Q99816
7264,TSTA3,9,Exosomes,Q13630
7266,DNAJC7,6,Exosomes,Q99615
7273,TTN,3,Exosomes,Q8WZ42
7280,TUBB2A,6,Exosomes,Q13885
7295,TXN,21,Exosomes,P10599
7326,UBE2G1,3,Exosomes,P62253
7348,UPK1B,1,Exosomes,O75841
7369,UMOD,9,Exosomes,P07911
7379,UPK2,4,Exosomes,O00526
7380,UPK3A,5,Exosomes,O75631
7402,UTRN,2,Exosomes,P46939
7419,VDAC3,16,Exosomes,Q9Y277
7429,VIL1,4,Exosomes,P09327
7450,VWF,12,Exosomes,P04275
7512,XPNPEP2,5,Exosomes,O43895
7531,YWHAE,32,Exosomes,P62258
7532,YWHAG,32,Exosomes,P61981
7533,YWHAH,16,Exosomes,Q04917
7827,NPHS2,3,Exosomes,Q9NP85
7832,BTG2,3,Exosomes,P78543
7841,MOGS,12,Exosomes,Q13724
7916,PRRC2A,3,Exosomes,P48634
8000,PSCA,4,Exosomes,O43653
8029,CUBN,2,Exosomes,O60494
8073,PTP4A2,4,Exosomes,Q12974
8291,DYSF,7,Exosomes,O75923
8407,TAGLN2,25,Exosomes,P37802
8411,EEA1,5,Exosomes,Q15075
8424,BBOX1,3,Exosomes,O75936
8428,STK24,6,Exosomes,Q9Y6E0
8450,CUL4B,5,Exosomes,Q13620
8452,CUL3,1,Exosomes,Q13618
8455,ATRN,2,Exosomes,O75882
8476,CDC42BPA,5,Exosomes,Q5VT25
8499,PPFIA2,1,Exosomes,O75334
8566,PDXK,5,Exosomes,O00764
8574,AKR7A2,6,Exosomes,O43488
8611,PPAP2A,7,Exosomes,O14494
8647,ABCB11,2,Exosomes,O95342
8649,LAMTOR3,5,Exosomes,Q9UHA4
8671,SLC4A4,2,Exosomes,Q9Y6R1
8673,VAMP8,9,Exosomes,Q9BV40
8724,SNX3,3,Exosomes,O60493
8735,MYH13,1,Exosomes,Q9UKX3
8773,SNAP23,21,Exosomes,O00161
8774,NAPG,9,Exosomes,Q99747
8775,NAPA,20,Exosomes,P54920
8789,FBP2,1,Exosomes,O00757
8796,SCEL,1,Exosomes,O95171
8803,SUCLA2,2,Exosomes,Q9P2R7
8836,GGH,8,Exosomes,Q92820
8842,PROM1,6,Exosomes,O43490
8857,FCGBP,10,Exosomes,Q9Y6R7
8858,PROZ,1,Exosomes,P22891
8878,SQSTM1,3,Exosomes,Q13501
8907,AP1M1,5,Exosomes,Q9BXS5
8934,RAB7L1,2,Exosomes,O14966
8976,WASL,3,Exosomes,O00401
8985,PLOD3,12,Exosomes,O60568
8991,SELENBP1,13,Exosomes,Q13228
8993,PGLYRP1,1,Exosomes,O75594
8997,KALRN,2,Exosomes,O60229
9022,CLIC3,3,Exosomes,O95833
9031,BAZ1B,4,Exosomes,Q9UIG0
9043,SPAG9,2,Exosomes,O60271
9052,GPRC5A,6,Exosomes,Q8NFJ5
9058,SLC13A2,2,Exosomes,Q13183
9114,ATP6V0D1,17,Exosomes,P61421
9146,HGS,5,Exosomes,O14964
9179,AP4M1,2,Exosomes,O00189
9296,ATP6V1F,5,Exosomes,Q16864
9317,PTER,4,Exosomes,Q96BW5
9322,TRIP10,3,Exosomes,Q15642
9351,SLC9A3R2,2,Exosomes,Q15599
9353,SLIT2,1,Exosomes,O94813
9356,SLC22A6,1,Exosomes,Q4U2R8
9365,KL,1,Exosomes,Q9UEF7
9368,SLC9A3R1,13,Exosomes,O14745
9371,KIF3B,3,Exosomes,O15066
9376,SLC22A8,2,Exosomes,Q8TCC7
9380,GRHPR,11,Exosomes,Q9UBQ7
9390,SLC22A13,1,Exosomes,Q9Y226
9407,TMPRSS11D,1,Exosomes,O60235
9445,ITM2B,4,Exosomes,Q9Y287
9446,GSTO1,15,Exosomes,P78417
9476,NAPSA,4,Exosomes,O96009
9525,VPS4B,10,Exosomes,O75351
9528,TMEM59,4,Exosomes,Q9BXS4
9545,RAB3D,7,Exosomes,O95716
9550,ATP6V1G1,4,Exosomes,O75348
9578,CDC42BPB,4,Exosomes,Q9Y5S2
9586,CREB5,1,Exosomes,Q02930
9696,CROCC,3,Exosomes,Q5TZA2
9704,DHX34,2,Exosomes,Q14147
9725,TMEM63A,3,Exosomes,O94886
9748,SLK,5,Exosomes,Q9H2G2
9798,IST1,20,Exosomes,P53990
9853,RUSC2,3,Exosomes,Q8N2Y8
9943,OXSR1,9,Exosomes,O95747
9963,SLC23A1,2,Exosomes,Q9UHI7
9980,DOPEY2,6,Exosomes,Q9Y3R5
10006,ABI1,3,Exosomes,Q8IZP0
10007,GNPDA1,7,Exosomes,P46926
10016,PDCD6,18,Exosomes,O75340
10043,TOM1,2,Exosomes,O60784
10058,ABCB6,3,Exosomes,Q9NP58
10060,ABCC9,1,Exosomes,O60706
10075,HUWE1,4,Exosomes,Q7Z6Z7
10092,ARPC5,8,Exosomes,O15511
10099,TSPAN3,5,Exosomes,O60637
10103,TSPAN1,9,Exosomes,O60635
10158,PDZK1IP1,4,Exosomes,Q13113
10159,ATP6AP2,5,Exosomes,O75787
10189,ALYREF,4,Exosomes,Q86V81
10217,CTDSPL,2,Exosomes,O15194
10247,HRSP12,7,Exosomes,P52758
10269,ZMPSTE24,7,Exosomes,O75844
10294,DNAJA2,4,Exosomes,O60884
10327,AKR1A1,10,Exosomes,P14550
10397,NDRG1,6,Exosomes,Q92597
10409,BASP1,12,Exosomes,P80723
10411,RAPGEF3,3,Exosomes,O95398
10417,SPON2,3,Exosomes,Q9BUD6
10422,UBAC1,10,Exosomes,Q9BSL1
10443,N4BP2L2,2,Exosomes,Q92802
10458,BAIAP2,8,Exosomes,Q9UQB8
10493,VAT1,27,Exosomes,Q99536
10519,CIB1,8,Exosomes,Q99828
10529,NEBL,3,Exosomes,O76041
10540,DCTN2,8,Exosomes,Q13561
10552,ARPC1A,3,Exosomes,Q92747
10562,OLFM4,5,Exosomes,Q6UX06
10591,C6orf108,3,Exosomes,O43598
10592,SMC2,7,Exosomes,O95347
10598,AHSA1,7,Exosomes,O95433
10617,STAMBP,4,Exosomes,O95630
10654,PMVK,4,Exosomes,Q15126
10747,MASP2,7,Exosomes,O00187
10755,GIPC1,3,Exosomes,O14908
10767,HBS1L,1,Exosomes,Q9Y450
10787,NCKAP1,3,Exosomes,Q9Y2A7
10788,IQGAP2,6,Exosomes,Q13576
10840,ALDH1L1,2,Exosomes,O75891
10841,FTCD,1,Exosomes,O95954
10875,FGL2,1,Exosomes,Q14314
10878,CFHR3,1,Exosomes,Q02985
10893,MMP24,4,Exosomes,Q9Y5R2
10920,COPS8,3,Exosomes,Q99627
10938,EHD1,19,Exosomes,Q9H4M9
10960,LMAN2,15,Exosomes,Q12907
10970,CKAP4,4,Exosomes,Q07065
10974,C10orf116,3,Exosomes,Q15847
11001,SLC27A2,2,Exosomes,O14975
11034,DSTN,12,Exosomes,P60981
11043,MID2,3,Exosomes,Q9UJV3
11045,UPK1A,5,Exosomes,O00322
11127,KIF3A,1,Exosomes,Q9Y496
11164,NUDT5,5,Exosomes,Q9UKK9
11181,TREH,2,Exosomes,O43280
11190,CEP250,2,Exosomes,Q9BV73
11235,PDCD10,9,Exosomes,Q9BUL8
11240,PADI2,1,Exosomes,Q9Y2J8
11252,PACSIN2,5,Exosomes,Q9UNF0
11261,CHP1,6,Exosomes,Q99653
11267,SNF8,4,Exosomes,Q96H20
11269,DDX19B,3,Exosomes,Q9UMR2
11280,SCN11A,1,Exosomes,Q9UI33
11313,LYPLA2,2,Exosomes,O95372
11315,PARK7,20,Exosomes,Q99497
11332,ACOT7,7,Exosomes,O00154
22837,COBLL1,2,Exosomes,Q53SF7
22866,CNKSR2,1,Exosomes,Q8WXI2
22875,ENPP4,2,Exosomes,Q9Y6X5
22930,RAB3GAP1,2,Exosomes,Q15042
22949,PTGR1,6,Exosomes,Q14914
22977,AKR7A3,3,Exosomes,O95154
23013,SPEN,2,Exosomes,Q96T58
23193,GANAB,18,Exosomes,Q14697
23295,MGRN1,4,Exosomes,O60291
23316,CUX2,1,Exosomes,O14529
23318,ZCCHC11,6,Exosomes,Q5TAX3
23338,PHF15,2,Exosomes,Q9NQC1
23354,HAUS5,1,Exosomes,O94927
23365,ARHGEF12,2,Exosomes,Q9NZN5
23385,NCSTN,11,Exosomes,Q92542
23446,SLC44A1,9,Exosomes,Q8WWI5
23452,ANGPTL2,2,Exosomes,Q9UKU9
23473,CAPN7,5,Exosomes,Q9Y6W3
23564,DDAH2,7,Exosomes,O95865
23576,DDAH1,9,Exosomes,O94760
23593,HEBP2,7,Exosomes,Q9Y5Z4
23607,CD2AP,5,Exosomes,Q9Y5K6
23646,PLD3,6,Exosomes,Q8IV08
23670,TMEM2,3,Exosomes,Q9UHN6
23677,SH3BP4,3,Exosomes,Q9P0V3
23743,BHMT2,2,Exosomes,Q9H2M3
25796,PGLS,20,Exosomes,O95336
25801,GCA,4,Exosomes,P28676
25813,SAMM50,7,Exosomes,Q9Y512
25824,PRDX5,17,Exosomes,P30044
25836,NIPBL,7,Exosomes,Q6KC79
25878,MXRA5,2,Exosomes,Q9NR99
25909,AHCTF1,2,Exosomes,Q8WYP5
25930,PTPN23,4,Exosomes,Q9H3S7
25932,CLIC4,15,Exosomes,Q9Y696
25978,CHMP2B,7,Exosomes,Q9UQN3
25989,ULK3,4,Exosomes,Q6PHR2
26007,DAK,11,Exosomes,Q3LXA3
26027,ACOT11,3,Exosomes,Q8WXI4
26060,APPL1,4,Exosomes,Q9UKG1
26227,PHGDH,12,Exosomes,O43175
26230,TIAM2,3,Exosomes,Q8IVF5
26251,KCNG2,2,Exosomes,Q9UJ96
26509,MYOF,10,Exosomes,Q9NZM1
26994,RNF11,3,Exosomes,Q9Y3C5
26999,CYFIP2,7,Exosomes,Q96F07
27069,GHITM,3,Exosomes,Q9H3K2
27111,SDCBP2,6,Exosomes,Q9H190
27243,CHMP2A,16,Exosomes,O43633
27293,SMPDL3B,5,Exosomes,Q92485
28970,C11orf54,4,Exosomes,Q9H0W9
28988,DBNL,3,Exosomes,Q9UJU6
29028,ATAD2,4,Exosomes,Q6PL18
29085,PHPT1,5,Exosomes,Q9NRX4
29105,C16orf80,3,Exosomes,Q9Y6A4
29763,PACSIN3,6,Exosomes,Q9UKS6
29789,OLA1,12,Exosomes,Q9NTK5
29800,ZDHHC1,1,Exosomes,Q8WTX9
29934,SNX12,3,Exosomes,Q9UMY4
29968,PSAT1,5,Exosomes,Q9Y617
30833,NT5C,4,Exosomes,Q8TCD5
30844,EHD4,19,Exosomes,Q9H223
30846,EHD2,5,Exosomes,Q9NZN4
30851,TAX1BP3,2,Exosomes,O14907
49860,CRNN,2,Exosomes,Q9UBG3
50488,MINK1,3,Exosomes,Q8N4C8
50508,NOX3,2,Exosomes,Q9HBY0
50617,ATP6V0A4,5,Exosomes,Q9HBG4
50618,ITSN2,1,Exosomes,Q9NZM3
50628,GEMIN4,4,Exosomes,P57678
50865,HEBP1,14,Exosomes,Q9NRV9
51028,VPS36,4,Exosomes,Q86VN1
51056,LAP3,11,Exosomes,P28838
51084,CRYL1,3,Exosomes,Q9Y2S2
51125,GOLGA7,9,Exosomes,Q7Z5G4
51160,VPS28,9,Exosomes,Q9UK41
51168,MYO15A,1,Exosomes,Q9UKN7
51181,DCXR,22,Exosomes,Q7Z4W1
51382,ATP6V1D,5,Exosomes,Q9Y5K8
51429,SNX9,2,Exosomes,Q9Y5X1
51449,PCYOX1,5,Exosomes,Q9UHG3
51458,RHCG,4,Exosomes,Q9UBD6
51479,ANKFY1,4,Exosomes,Q9P2R3
51506,UFC1,3,Exosomes,Q9Y3C8
51510,CHMP5,7,Exosomes,Q9NZZ3
51534,VTA1,8,Exosomes,Q9NP79
51571,FAM49B,7,Exosomes,Q9NUQ9
51596,CUTA,5,Exosomes,O60888
51606,ATP6V1H,5,Exosomes,Q9UI12
51652,CHMP3,5,Exosomes,Q9Y3E7
51704,GPRC5B,7,Exosomes,Q9NZH0
51719,CAB39,13,Exosomes,Q9Y376
51727,CMPK1,9,Exosomes,P30085
51733,UPB1,1,Exosomes,Q9UBR1
51768,TM7SF3,4,Exosomes,Q9NS93
53405,CLIC5,3,Exosomes,Q9NZA1
53841,CDHR5,1,Exosomes,Q9HBB8
54102,CLIC6,1,Exosomes,Q96NY7
54414,SIAE,2,Exosomes,Q9HAT2
54472,TOLLIP,8,Exosomes,Q9H0E2
54504,CPVL,2,Exosomes,Q9H3G5
54509,RHOF,3,Exosomes,Q9HBH0
54587,MXRA8,5,Exosomes,Q9BRK3
54622,ARL15,1,Exosomes,Q9NXU5
54680,ZNHIT6,2,Exosomes,Q9NWK9
54810,GIPC2,2,Exosomes,Q8TF65
54825,CDHR2,2,Exosomes,Q9BYE9
54832,VPS13C,5,Exosomes,Q709C8
54862,CC2D1A,4,Exosomes,Q6P1N0
54869,EPS8L1,5,Exosomes,Q8TE68
54875,CNTLN,2,Exosomes,Q9NXG0
54906,FAM208B,1,Exosomes,Q5VWN6
54927,CHCHD3,7,Exosomes,Q9NX63
54978,C2orf18,3,Exosomes,Q8N357
55004,LAMTOR1,5,Exosomes,Q6IAA8
55028,C17orf80,3,Exosomes,Q9BSJ5
55040,EPN3,1,Exosomes,Q9H201
55048,VPS37C,4,Exosomes,A5D8V6
55075,UACA,3,Exosomes,Q9BZF9
55187,VPS13D,1,Exosomes,Q5THJ4
55198,APPL2,4,Exosomes,Q8NEU8
55207,ARL8B,3,Exosomes,Q9NVJ2
55293,UEVLD,6,Exosomes,Q8IX04
55308,DDX19A,2,Exosomes,Q9NUU7
55600,ITLN1,1,Exosomes,Q8WWA0
55610,CCDC132,2,Exosomes,Q96JG6
55611,OTUB1,13,Exosomes,Q96FW1
55755,CDK5RAP2,2,Exosomes,Q96SN8
55777,MBD5,1,Exosomes,Q9P267
55832,CAND1,19,Exosomes,Q86VP6
55867,SLC22A11,2,Exosomes,Q9NSA0
55890,GPRC5C,8,Exosomes,Q9NQ84
55970,GNG12,8,Exosomes,Q9UBI6
55971,BAIAP2L1,9,Exosomes,Q9UHR4
56241,SUSD2,4,Exosomes,Q9UGT4
56670,SUCNR1,1,Exosomes,Q9BXA5
56898,BDH2,3,Exosomes,Q9BUT1
56954,NIT2,4,Exosomes,Q9NQR4
56975,FAM20C,4,Exosomes,Q8IXL6
56996,SLC12A9,4,Exosomes,Q9BXP2
57111,RAB25,3,Exosomes,P57735
57132,CHMP1B,5,Exosomes,Q7LBR1
57153,SLC44A2,11,Exosomes,Q8IWA5
57154,SMURF1,1,Exosomes,Q9HCE7
57393,TMEM27,2,Exosomes,Q9HBJ8
57402,S100A14,7,Exosomes,Q9HCY8
57403,RAB22A,4,Exosomes,Q9UL26
57446,NDRG3,2,Exosomes,Q9UGV2
57471,ERMN,2,Exosomes,Q8TAM6
57551,TAOK1,2,Exosomes,Q7L7X3
57674,RNF213,2,Exosomes,Q63HN8
57699,CPNE5,5,Exosomes,Q9HCH3
57826,RAP2C,8,Exosomes,Q9Y3L5
58525,WIZ,2,Exosomes,O95785
59272,ACE2,2,Exosomes,Q9BYF1
59338,PLEKHA1,2,Exosomes,Q9HB21
59342,SCPEP1,4,Exosomes,Q9HB40
60496,AASDHPPT,2,Exosomes,Q9NRN7
63979,FIGNL1,2,Exosomes,Q6PIW4
64081,PBLD,3,Exosomes,P30039
64114,TMBIM1,6,Exosomes,Q969X1
64147,KIF9,1,Exosomes,Q9HAQ2
64175,LEPRE1,8,Exosomes,Q32P28
64284,RAB17,2,Exosomes,Q9H0T7
64376,IKZF5,2,Exosomes,Q9H5V7
64386,MMP25,1,Exosomes,Q9NPA2
64398,MPP5,4,Exosomes,Q8N3R9
64518,TEKT3,2,Exosomes,Q9BXF9
64577,ALDH8A1,2,Exosomes,Q9H2A2
64787,EPS8L2,6,Exosomes,Q9H6S3
64849,SLC13A3,4,Exosomes,Q8WWT9
64855,FAM129B,9,Exosomes,Q96TA1
78986,DUSP26,1,Exosomes,Q9BV47
79017,GGCT,11,Exosomes,O75223
79041,TMEM38A,2,Exosomes,Q9H6F2
79098,C1orf116,2,Exosomes,Q9BW04
79153,GDPD3,1,Exosomes,Q7L5L3
79541,OR2A4,1,Exosomes,O95047
79567,FAM65A,4,Exosomes,Q6ZS17
79612,NAA16,2,Exosomes,Q6N069
79643,CHMP6,16,Exosomes,Q96FZ7
79659,DYNC2H1,2,Exosomes,Q8NCM8
79706,PRKRIP1,3,Exosomes,Q9H875
79720,VPS37B,7,Exosomes,Q9H9H4
79784,MYH14,6,Exosomes,Q7Z406
79807,GSTCD,2,Exosomes,Q8NEC7
79812,MMRN2,6,Exosomes,Q9H8L6
79837,PIP4K2C,4,Exosomes,Q8TBX8
79901,CYBRD1,10,Exosomes,Q53TN4
80199,FUZ,2,Exosomes,Q9BT04
80210,ARMC9,3,Exosomes,Q7Z3E5
80218,NAA50,1,Exosomes,Q9GZZ1
80347,COASY,4,Exosomes,Q13057
80700,UBXN6,11,Exosomes,Q9BZV1
80727,TTYH3,5,Exosomes,Q9C0H2
80736,SLC44A4,6,Exosomes,Q53GD3
80781,COL18A1,4,Exosomes,P39060
80823,BHLHB9,2,Exosomes,Q6PI77
81029,WNT5B,3,Exosomes,Q9H1J7
81617,CAB39L,4,Exosomes,Q9H9S4
81618,ITM2C,4,Exosomes,Q9NQX7
81691,LOC81691,2,Exosomes,Q96IC2
81693,AMN,2,Exosomes,Q9BXJ7
81873,ARPC5L,7,Exosomes,Q9BPX5
83442,SH3BGRL3,6,Exosomes,Q9H299
83481,EPPK1,2,Exosomes,P58107
83543,AIF1L,3,Exosomes,Q9BQI0
83596,BCL2L12,3,Exosomes,Q9HB09
83758,RBP5,5,Exosomes,P82980
83871,RAB34,2,Exosomes,P0DI83
83874,TBC1D10A,4,Exosomes,Q9BXI6
84059,GPR98,6,Exosomes,Q8WXG9
84064,HDHD2,3,Exosomes,Q9H0R4
84100,ARL6,3,Exosomes,Q9H0F7
84223,IQCG,2,Exosomes,Q9H095
84226,C2orf16,1,Exosomes,Q68DN1
84313,VPS25,8,Exosomes,Q9BRG1
84418,CYSTM1,13,Exosomes,Q9H1C7
84612,PARD6B,3,Exosomes,Q9BYG5
84617,TUBB6,8,Exosomes,Q9BUF5
84817,TXNDC17,5,Exosomes,Q9BRA2
85320,ABCC11,2,Exosomes,Q96J66
85369,FAM40A,3,Exosomes,Q5VSL9
85477,SCIN,2,Exosomes,Q9Y6U3
89853,FAM125B,4,Exosomes,Q9H7P6
90507,SCRN2,3,Exosomes,Q96FV2
90649,ZNF486,2,Exosomes,Q96H40
91703,ACY3,2,Exosomes,Q96HD9
91894,C11orf52,5,Exosomes,Q96A22
92359,CRB3,2,Exosomes,Q9BUF7
92714,ARRDC1,7,Exosomes,Q8N5I2
92747,BPIFB1,2,Exosomes,Q8TDL5
93100,NAPRT1,3,Exosomes,Q6XQN6
93343,FAM125A,8,Exosomes,Q96EY5
93587,RG9MTD2,2,Exosomes,Q8TBZ6
112483,SAT2,3,Exosomes,Q96F10
112574,SNX18,5,Exosomes,Q96RF0
113220,KIF12,4,Exosomes,Q96FN5
