ENTREZ GENE ID,Uniprot,GENE SYMBOL,OCCURRENCES,VESICLE TYPE
84225,Q9H091,ZMYND15,2,Exosomes
84258,Q9BQG1,SYT3,1,Exosomes
84298,Q9BRT6,LLPH,2,Exosomes
84444,Q8TEK3,DOT1L,2,Exosomes
84461,Q96JN8,NEURL4,4,Exosomes
84498,Q96EK7,FAM120B,2,Exosomes
84525,Q9BPY8,HOPX,1,Exosomes
84570,Q9BXS0,COL25A1,7,Exosomes
84660,Q6P9F0,CCDC62,1,Exosomes
84667,Q9BYE0,HES7,1,Exosomes
84674,Q9BX69,CARD6,2,Exosomes
84775,Q96SK3,ZNF607,2,Exosomes
84870,Q9BXY4,RSPO3,3,Exosomes
84872,Q96K80,ZC3H10,5,Exosomes
84954,Q8N594,MPND,8,Exosomes
85376,Q9UFD9,RIMBP3,1,Exosomes
85481,Q96QS6,PSKH2,1,Exosomes
89797,Q8IVL1,NAV2,4,Exosomes
90665,Q9BQ87,TBL1Y,2,Exosomes
90993,Q96BA8,CREB3L1,2,Exosomes
91179,Q96GP6,SCARF2,1,Exosomes
113263,Q86VQ1,GLCCI1,4,Exosomes
114786,Q5GH76,XKR4,8,Exosomes
114884,Q9BXB5,OSBPL10,2,Exosomes
114984,Q96CP2,FLYWCH2,1,Exosomes
115749,Q8IXR9,C12orf56,2,Exosomes
116444,O60391,GRIN3B,6,Exosomes
116988,Q96P47,AGAP3,2,Exosomes
119180,Q7Z4W2,LYZL2,2,Exosomes
121129,Q8NGE2,OR2AP1,2,Exosomes
124044,Q8IUW3,SPATA2L,3,Exosomes
124535,Q4G112,HSF5,2,Exosomes
126299,Q96B54,ZNF428,1,Exosomes
126917,Q5TF58,IFFO2,6,Exosomes
127703,Q8TAB5,C1orf216,1,Exosomes
129049,Q2NKQ1,SGSM1,2,Exosomes
131405,Q2Q1W2,TRIM71,3,Exosomes
133060,Q7RTM1,OTOP1,3,Exosomes
133688,Q6NUS8,UGT3A1,1,Exosomes
136991,Q8WWH4,ASZ1,1,Exosomes
139804,Q8N7X1,RBMXL3,7,Exosomes
140467,Q9NW07,ZNF358,6,Exosomes
143279,Q5U5R9,HECTD2,1,Exosomes
146167,A6NNN8,SLC38A8,1,Exosomes
147166,Q309B1,TRIM16L,3,Exosomes
150275,Q8IWD4,CCDC117,1,Exosomes
150379,Q7Z6Z6,PNPLA5,1,Exosomes
152877,Q6NSI3,FAM53A,1,Exosomes
153745,Q8TC56,FAM71B,1,Exosomes
155061,Q6NUN9,ZNF746,7,Exosomes
158135,Q8NHH1,TTLL11,1,Exosomes
158293,Q5T036,FAM120AOS,7,Exosomes
165631,Q460N3,PARP15,1,Exosomes
166979,Q86Y33,CDC20B,1,Exosomes
168975,Q8NA66,CNBD1,1,Exosomes
170463,Q9BWG4,SSBP4,1,Exosomes
170825,Q9BZM3,GSX2,2,Exosomes
171017,Q8TF68,ZNF384,2,Exosomes
199834,Q5TA78,LCE4A,6,Exosomes
219931,Q8NHX9,TPCN2,2,Exosomes
221178,Q96N96,SPATA13,4,Exosomes
221937,P85037,FOXK1,1,Exosomes
222223,A8MWY0,KIAA1324L,6,Exosomes
222235,Q8NEE6,FBXL13,1,Exosomes
222256,Q6ZTQ4,CDHR3,1,Exosomes
254910,Q5TCM9,LCE5A,6,Exosomes
257160,Q8ND24,RNF214,2,Exosomes
259285,P59534,TAS2R39,1,Exosomes
283149,Q86UU0,BCL9L,7,Exosomes
283463,Q7Z5P9,MUC19,7,Exosomes
284273,Q8N4Q0,ZADH2,1,Exosomes
284293,A8MTL9,HMSD,3,Exosomes
285761,Q8N8Z6,DCBLD1,6,Exosomes
337974,Q3SYF9,KRTAP19-7,2,Exosomes
338321,Q7RTR0,NLRP9,2,Exosomes
343099,Q5T9S5,CCDC18,4,Exosomes
343472,Q9NY43,BARHL2,3,Exosomes
348487,Q96AQ9,FAM131C,1,Exosomes
374819,O60309,LRRC37A3,2,Exosomes
375033,Q5VY43,PEAR1,1,Exosomes
387264,Q6L8H4,KRTAP5-1,8,Exosomes
387266,Q6L8H2,KRTAP5-3,8,Exosomes
387267,Q6L8H1,KRTAP5-4,8,Exosomes
388015,A6NKG5,RTL1,1,Exosomes
388646,Q8N8V2,GBP7,1,Exosomes
389400,Q6UXV0,GFRAL,1,Exosomes
389421,Q6ZN17,LIN28B,1,Exosomes
391112,Q8NGX8,OR6Y1,1,Exosomes
392390,Q8NGR2,OR1L6,1,Exosomes
399664,Q86XN8,MEX3D,3,Exosomes
401498,Q68D42,TMEM215,2,Exosomes
403314,Q8WW27,APOBEC4,1,Exosomes
403341,Q8NCN2,ZBTB34,1,Exosomes
440021,Q701N4,KRTAP5-2,8,Exosomes
440050,Q6L8G8,KRTAP5-7,8,Exosomes
440051,Q6L8G4,KRTAP5-11,8,Exosomes
442186,O76001,OR2J3,1,Exosomes
606495,Q6IPT4,CYB5RL,3,Exosomes
644168,A6NNA5,DRGX,1,Exosomes
653509,Q8IWL2,SFTPA1,7,Exosomes
728116,Q8NAP8,ZBTB8B,3,Exosomes
728224,Q9BYQ9,KRTAP4-8,1,Exosomes
728294,Q8N465,D2HGDH,8,Exosomes
100131390,P0CG40,SP9,2,Exosomes
177,Q15109,AGER,1,Exosomes
329,Q13490,BIRC2,3,Exosomes
473,Q9P2R6,RERE,3,Exosomes
779,Q13698,CACNA1S,2,Exosomes
825,P20807,CAPN3,4,Exosomes
1003,P33151,CDH5,2,Exosomes
1286,P53420,COL4A4,5,Exosomes
1305,Q5TAT6,COL13A1,3,Exosomes
1326,P41279,MAP3K8,1,Exosomes
1553,Q16696,CYP2A13,1,Exosomes
1565,P10635,CYP2D6,4,Exosomes
1572,P24903,CYP2F1,1,Exosomes
1795,Q8IZD9,DOCK3,2,Exosomes
1995,Q14576,ELAVL3,1,Exosomes
2134,Q92935,EXTL1,5,Exosomes
2323,P49771,FLT3LG,1,Exosomes
2556,P34903,GABRA3,1,Exosomes
3156,P04035,HMGCR,1,Exosomes
3235,P28356,HOXD9,6,Exosomes
3566,P24394,IL4R,3,Exosomes
4091,O43541,SMAD6,1,Exosomes
4099,P20916,MAG,1,Exosomes
4150,P56270,MAZ,3,Exosomes
4584,Q02505,MUC3A,1,Exosomes
4683,O60934,NBN,1,Exosomes
5082,Q13371,PDCL,3,Exosomes
5139,Q14432,PDE3A,1,Exosomes
5142,Q07343,PDE4B,2,Exosomes
5435,P61218,POLR2F,3,Exosomes
5514,Q96QC0,PPP1R10,3,Exosomes
5863,O15211,RGL2,2,Exosomes
5990,P48378,RFX2,1,Exosomes
6302,Q12999,TSPAN31,1,Exosomes
6324,Q07699,SCN1B,1,Exosomes
6345,Q86TD4,SRL,1,Exosomes
6517,P14672,SLC2A4,4,Exosomes
6751,P30872,SSTR1,4,Exosomes
6839,O43463,SUV39H1,2,Exosomes
6945,Q9UH92,MLX,1,Exosomes
7016,Q15569,TESK1,1,Exosomes
7157,P04637,TP53,3,Exosomes
7352,P55916,UCP3,2,Exosomes
7776,Q9UL36,ZNF236,1,Exosomes
7789,P98168,ZXDA,1,Exosomes
7840,Q8TCU4,ALMS1,4,Exosomes
8092,Q15699,ALX1,2,Exosomes
8204,P48552,NRIP1,3,Exosomes
8328,Q5VTD9,GFI1B,1,Exosomes
8645,O95279,KCNK5,4,Exosomes
8763,Q04900,CD164,1,Exosomes
8871,O15056,SYNJ2,4,Exosomes
8913,O43497,CACNA1G,2,Exosomes
8927,Q9UPA5,BSN,2,Exosomes
9127,O15547,P2RX6,2,Exosomes
9242,O60682,MSC,2,Exosomes
9576,O75602,SPAG6,2,Exosomes
9665,Q9Y4F3,KIAA0430,5,Exosomes
9721,O60269,GPRIN2,2,Exosomes
10071,Q9UKN1,MUC12,1,Exosomes
10144,O94988,FAM13A,2,Exosomes
10150,Q5VZF2,MBNL2,2,Exosomes
10166,Q9Y619,SLC25A15,4,Exosomes
10297,O95996,APC2,2,Exosomes
10499,Q15596,NCOA2,6,Exosomes
10634,Q99501,GAS2L1,2,Exosomes
10922,Q14296,FASTK,3,Exosomes
11193,O75554,WBP4,1,Exosomes
22798,A4D0S4,LAMB4,10,Exosomes
22838,Q7L0R7,RNF44,1,Exosomes
22921,Q9Y3D2,MSRB2,1,Exosomes
23235,Q9H0K1,SIK2,1,Exosomes
23539,O95907,SLC16A8,1,Exosomes
23596,Q9H1Y3,OPN3,1,Exosomes
25821,Q9Y2Z2,MTO1,1,Exosomes
25907,Q8WZ71,TMEM158,3,Exosomes
26033,Q5VV63,ATRNL1,2,Exosomes
26108,Q9Y3Y4,PYGO1,1,Exosomes
26576,Q9UPE1,SRPK3,1,Exosomes
26610,Q96EB1,ELP4,2,Exosomes
27201,Q96P69,GPR78,1,Exosomes
27245,Q5TGY3,AHDC1,3,Exosomes
27255,Q9UQ52,CNTN6,2,Exosomes
29881,Q9UHC9,NPC1L1,3,Exosomes
29947,Q9UJW3,DNMT3L,2,Exosomes
43847,Q9P0G3,KLK14,2,Exosomes
51009,Q9GZP9,DERL2,2,Exosomes
51043,O15156,ZBTB7B,3,Exosomes
51176,Q9UJU2,LEF1,2,Exosomes
51239,Q53RE8,ANKRD39,1,Exosomes
51412,O94805,ACTL6B,4,Exosomes
51720,Q96RL1,UIMC1,1,Exosomes
54760,Q6UW60,PCSK4,3,Exosomes
54800,Q6TFL4,KLHL24,1,Exosomes
55512,Q9NY59,SMPD3,2,Exosomes
55607,Q9ULJ8,PPP1R9A,1,Exosomes
55689,Q9ULM3,YEATS2,6,Exosomes
55760,Q7L7V1,DHX32,1,Exosomes
56848,Q9NRA0,SPHK2,1,Exosomes
56901,Q9NRX3,NDUFA4L2,1,Exosomes
56937,Q969W9,PMEPA1,2,Exosomes
57104,Q96AD5,PNPLA2,1,Exosomes
57172,Q96NX5,CAMK1G,5,Exosomes
57520,Q9P2P5,HECW2,7,Exosomes
57582,Q5JUK3,KCNT1,8,Exosomes
57583,Q9P2C4,TMEM181,2,Exosomes
60560,Q5VZE5,NAA35,1,Exosomes
63950,Q96SC8,DMRTA2,7,Exosomes
64096,Q9GZZ7,GFRA4,1,Exosomes
64219,Q8NG27,PJA1,1,Exosomes
64393,Q9HA38,ZMAT3,3,Exosomes
64499,P20231,TPSB2,1,Exosomes
64839,Q9UF56,FBXL17,1,Exosomes
79042,Q9BSV6,TSEN34,1,Exosomes
79144,Q9H3Y8,PPDPF,1,Exosomes
79446,Q64LD2,WDR25,2,Exosomes
79634,Q0VDG4,SCRN3,2,Exosomes
79830,Q5SVZ6,ZMYM1,1,Exosomes
80731,Q9C0I4,THSD7B,1,Exosomes
81794,Q9H324,ADAMTS10,2,Exosomes
81796,Q9H2Y9,SLCO5A1,2,Exosomes
81851,Q07627,KRTAP1-1,2,Exosomes
83445,Q2KHT4,GSG1,4,Exosomes
83448,Q9H0K6,PUS7L,1,Exosomes
83733,Q9H1K4,SLC25A18,6,Exosomes
84283,Q9BSE2,TMEM79,2,Exosomes
84314,Q6UX40,TMEM107,3,Exosomes
84433,Q9BXL7,CARD11,1,Exosomes
84629,O15417,TNRC18,2,Exosomes
84867,P54829,PTPN5,1,Exosomes
84937,Q8ND25,ZNRF1,2,Exosomes
84966,Q96ID5,IGSF21,5,Exosomes
85442,Q76NI1,KNDC1,1,Exosomes
85443,Q9C098,DCLK3,1,Exosomes
89778,Q96P15,SERPINB11,1,Exosomes
89796,Q8NEY1,NAV1,7,Exosomes
89801,Q6ZSY5,PPP1R3F,2,Exosomes
89857,Q8WZ60,KLHL6,1,Exosomes
89884,Q969G2,LHX4,1,Exosomes
93166,Q9NQX0,PRDM6,1,Exosomes
94030,Q9NT99,LRRC4B,3,Exosomes
112398,Q96KS0,EGLN2,4,Exosomes
114088,Q9C026,TRIM9,3,Exosomes
114336,Q6NT52,CGB2,2,Exosomes
114785,Q96DN6,MBD6,3,Exosomes
114800,Q96PX6,CCDC85A,1,Exosomes
114815,Q8WY21,SORCS1,3,Exosomes
116039,Q8N2R0,OSR2,5,Exosomes
116071,Q8N1L9,BATF2,1,Exosomes
116448,Q8TAK6,OLIG1,2,Exosomes
120146,A6NGJ6,TRIM64,1,Exosomes
121274,Q96N77,ZNF641,2,Exosomes
124491,Q8WVE7,TMEM170A,1,Exosomes
124925,Q53EL9,SEZ6,1,Exosomes
126969,Q8N4M1,SLC44A3,1,Exosomes
128367,Q8NGY0,OR10X1,1,Exosomes
129025,P59817,ZNF280A,2,Exosomes
130535,Q6PI47,KCTD18,1,Exosomes
138046,Q86SE5,RALYL,6,Exosomes
138307,Q6JVE9,LCN8,4,Exosomes
140432,Q8IZP6,RNF113B,1,Exosomes
140901,Q8TDR2,STK35,2,Exosomes
142680,Q8N130,SLC34A3,2,Exosomes
147463,Q8N6D5,ANKRD29,1,Exosomes
148014,Q8N6N2,TTC9B,2,Exosomes
149628,Q6K0P9,PYHIN1,1,Exosomes
158835,Q6E213,AWAT2,2,Exosomes
160518,Q6ZUT9,DENND5B,1,Exosomes
168544,Q7Z7K2,ZNF467,1,Exosomes
171169,Q8TDM5,SPACA4,1,Exosomes
197342,A4GXA9,EME2,4,Exosomes
200162,Q6Q759,SPAG17,2,Exosomes
203054,Q3MIX3,ADCK5,3,Exosomes
222663,Q8IX30,SCUBE3,4,Exosomes
255877,Q8N143,BCL6B,1,Exosomes
256472,Q8N4L1,TMEM151A,3,Exosomes
259289,P59537,TAS2R43,1,Exosomes
266727,Q8NFP4,MDGA1,1,Exosomes
283130,Q8N413,SLC25A45,1,Exosomes
284098,Q7Z7B1,PIGW,1,Exosomes
284252,Q719H9,KCTD1,5,Exosomes
284403,O43379,WDR62,2,Exosomes
284612,Q5VXT5,SYPL2,2,Exosomes
339804,A8MZ97,C2orf74,7,Exosomes
342933,A6NJL1,ZSCAN5B,1,Exosomes
344148,O14513,NCKAP5,4,Exosomes
347730,Q86UE6,LRRTM1,1,Exosomes
353131,Q5T7P2,LCE1A,4,Exosomes
386677,P60331,KRTAP10-1,2,Exosomes
388228,Q52WX2,SBK1,1,Exosomes
388364,Q6UXZ0,TMIGD1,1,Exosomes
389058,Q6BEB4,SP5,2,Exosomes
440503,Q00G26,PLIN5,1,Exosomes
440804,A6NNM3,RIMBP3B,1,Exosomes
441234,A6NP11,ZNF716,4,Exosomes
442444,Q5HY64,FAM47C,1,Exosomes
646174,A8MZG2,C16orf90,1,Exosomes
729956,A6NL88,SHISA7,5,Exosomes
730249,A6NK06,IRG1,1,Exosomes
751071,A8MUP2,METTL12,1,Exosomes
768206,Q00LT1,PRCD,3,Exosomes
100113407,Q5T4T1,TMEM170B,1,Exosomes
100129842,O75373,ZNF737,2,Exosomes
100130311,Q6ZR85,C17orf107,1,Exosomes
100287226,A6NN14,ZNF729,2,Exosomes
859,P56539,CAV3,4,Exosomes
1007,Q9ULB4,CDH9,1,Exosomes
1008,Q9Y6N8,CDH10,1,Exosomes
1030,P42772,CDKN2B,2,Exosomes
1160,P17540,CKMT2,1,Exosomes
1993,Q12926,ELAVL2,4,Exosomes
2635,Q9H0R5,GBP3,1,Exosomes
3150,P05114,HMGN1,3,Exosomes
3730,P23352,KAL1,1,Exosomes
3887,Q14533,KRT81,6,Exosomes
4781,O00712,NFIB,1,Exosomes
5138,O00408,PDE2A,3,Exosomes
5664,P49810,PSEN2,4,Exosomes
5753,Q13882,PTK6,2,Exosomes
6725,Q9H3Y6,SRMS,4,Exosomes
6733,P78362,SRPK2,5,Exosomes
6907,O60907,TBL1X,1,Exosomes
6919,Q15560,TCEA2,1,Exosomes
7036,Q9UP52,TFR2,4,Exosomes
7072,P31483,TIA1,2,Exosomes
7125,P02585,TNNC2,4,Exosomes
7216,Q12816,TRO,3,Exosomes
8926,Q9Y675,SNURF,4,Exosomes
9056,Q9UM01,SLC7A7,4,Exosomes
9080,O95484,CLDN9,2,Exosomes
9241,Q13253,NOG,2,Exosomes
10319,Q9Y6N6,LAMC3,6,Exosomes
10656,O75525,KHDRBS3,4,Exosomes
10885,Q9UNX4,WDR3,1,Exosomes
10914,P51003,PAPOLA,1,Exosomes
11137,Q13610,PWP1,2,Exosomes
22897,Q9UPV0,CEP164,8,Exosomes
22985,Q9UKV3,ACIN1,4,Exosomes
23031,O60307,MAST3,5,Exosomes
23390,Q8IUH5,ZDHHC17,1,Exosomes
23519,O95626,ANP32D,2,Exosomes
23520,O43423,ANP32C,2,Exosomes
25820,Q9Y4X5,ARIH1,3,Exosomes
25896,Q9NVH2,INTS7,1,Exosomes
27175,Q9NRH3,TUBG2,4,Exosomes
29915,Q9Y5Z7,HCFC2,4,Exosomes
50640,Q9NP80,PNPLA8,7,Exosomes
50810,Q9Y3E1,HDGFRP3,1,Exosomes
51619,Q9Y2X8,UBE2D4,4,Exosomes
54751,Q8WUP2,FBLIM1,2,Exosomes
55095,Q5PRF9,SAMD4B,1,Exosomes
55132,Q659C4,LARP1B,2,Exosomes
55147,Q86U06,RBM23,5,Exosomes
55188,Q9NVN3,RIC8B,3,Exosomes
55679,Q7Z4I7,LIMS2,3,Exosomes
56134,Q9Y5I4,PCDHAC2,3,Exosomes
56341,Q9NR22,PRMT8,5,Exosomes
57060,P57723,PCBP4,4,Exosomes
57644,A7E2Y1,MYH7B,4,Exosomes
64579,Q9H3R1,NDST4,1,Exosomes
64895,Q9BWT3,PAPOLG,1,Exosomes
65123,Q68E01,INTS3,8,Exosomes
84163,Q86UP8,GTF2IRD2,5,Exosomes
84779,Q9BSU3,NAA11,3,Exosomes
91227,Q14390,GGTLC2,6,Exosomes
91734,Q9BXS1,IDI2,2,Exosomes
125113,Q8N1A0,KRT222,4,Exosomes
127262,Q5T0D9,TPRG1L,3,Exosomes
135295,Q8WXF0,SRSF12,3,Exosomes
140886,Q96DU9,PABPC5,4,Exosomes
147912,Q8N196,SIX5,5,Exosomes
151835,Q8IYJ1,CPNE9,4,Exosomes
202559,Q5VWX1,KHDRBS2,4,Exosomes
253314,A6NMX2,EIF4E1B,4,Exosomes
346288,Q6ZU15,SEPT14,4,Exosomes
375449,O15021,MAST4,5,Exosomes
388677,P0DPK4,NOTCH2NL,4,Exosomes
388677,Q7Z3S9,NOTCH2NL,4,Exosomes
389524,Q6EKJ0,GTF2IRD2B,4,Exosomes
400966,P0DJD0,RGPD1,3,Exosomes
404037,Q86UW8,HAPLN4,1,Exosomes
494115,Q96E39,RBMXL1,3,Exosomes
642636,Q9H4I0,RAD21L1,3,Exosomes
644591,P0DN37,PPIAL4G,5,Exosomes
645027,A8MZ36,EVPLL,2,Exosomes
653464,P0DJJ0,SRGAP2C,6,Exosomes
727851,O14715,RGPD8,4,Exosomes
729857,P0DJD1,RGPD2,4,Exosomes
100037417,A6NHG4,DDTL,1,Exosomes
330,Q13489,BIRC3,1,Exosomes
2921,P19876,CXCL3,1,Exosomes
7038,P01266,TG,3,Exosomes
745,Q9Y2G1,C11orf9,1,Exosomes
3645,P14616,INSRR,1,Exosomes
8323,O60353,FZD6,1,Exosomes
51374,Q6UW56,C2orf28,1,Exosomes
84557,Q9H492,MAP1LC3A,4,Exosomes
643246,A6NCE7,MAP1LC3B2,2,Exosomes
1810,Q01658,DR1,1,Exosomes
10190,O14530,TXNDC9,1,Exosomes
24140,Q9UET6,FTSJ1,1,Exosomes
26001,Q9H6Y7,RNF167,2,Exosomes
27067,Q9NUL3,STAU2,4,Exosomes
27303,Q6XE24,RBMS3,1,Exosomes
54870,Q2TAL8,QRICH1,1,Exosomes
65061,Q96Q40,CDK15,2,Exosomes
83759,Q9BQ04,RBM4B,1,Exosomes
84991,Q96I25,RBM17,2,Exosomes
91746,Q96MU7,YTHDC1,1,Exosomes
115426,Q96PU4,UHRF2,2,Exosomes
200316,Q8IUX4,APOBEC3F,2,Exosomes
1040,Q92903,CDS1,2,Exosomes
2800,Q92805,GOLGA1,1,Exosomes
4009,Q8TE12,LMX1A,1,Exosomes
4303,P98177,FOXO4,1,Exosomes
6508,P48751,SLC4A3,3,Exosomes
7182,P49116,NR2C2,3,Exosomes
7551,P17036,ZNF3,2,Exosomes
7559,P17014,ZNF12,2,Exosomes
7918,O95872,GPANK1,2,Exosomes
9338,Q15170,TCEAL1,1,Exosomes
9750,Q9Y4F9,FAM65B,3,Exosomes
9776,O75143,ATG13,1,Exosomes
10069,P57060,RWDD2B,1,Exosomes
10677,O75366,AVIL,1,Exosomes
10775,O95707,POP4,1,Exosomes
22953,Q9UBL9,P2RX2,3,Exosomes
23026,Q9Y6X6,MYO16,6,Exosomes
23127,Q8IYK4,GLT25D2,1,Exosomes
26074,Q8NHU2,C20orf26,2,Exosomes
27178,Q9NZH6,IL37,1,Exosomes
27341,Q9Y3A4,RRP7A,3,Exosomes
51559,Q86UY8,NT5DC3,1,Exosomes
54522,Q6P6B7,ANKRD16,1,Exosomes
54806,Q8N157,AHI1,2,Exosomes
57332,Q9HC52,CBX8,6,Exosomes
64768,Q9H8X2,IPPK,3,Exosomes
79685,Q9HAJ7,SAP30L,2,Exosomes
79955,Q9H5P4,PDZD7,2,Exosomes
80055,Q75T13,PGAP1,2,Exosomes
83394,Q9BZ71,PITPNM3,1,Exosomes
84624,Q4ZHG4,FNDC1,6,Exosomes
84678,Q8NHM5,KDM2B,4,Exosomes
85478,Q8IXS2,CCDC65,2,Exosomes
118430,Q96DR8,MUCL1,2,Exosomes
124739,Q70EL4,USP43,4,Exosomes
124930,Q86YJ7,ANKRD13B,2,Exosomes
129684,Q8WYK1,CNTNAP5,1,Exosomes
130576,Q8NI32,LYPD6B,1,Exosomes
132671,Q8TC71,SPATA18,1,Exosomes
136332,Q96M69,LRGUK,3,Exosomes
145173,Q6Y288,B3GALTL,2,Exosomes
150472,Q8IUF1,CBWD2,3,Exosomes
159989,Q05D60,CCDC67,1,Exosomes
168400,Q86TM3,DDX53,1,Exosomes
256471,Q8NHS3,MFSD8,2,Exosomes
338324,Q86SG5,S100A7A,2,Exosomes
391123,P0DPA2,VSIG8,1,Exosomes
391211,Q5TZ20,OR2G6,4,Exosomes
646625,A6NGE7,PRHOXNB,1,Exosomes
776,Q01668,CACNA1D,2,Exosomes
2140,Q99504,EYA3,2,Exosomes
2846,Q99677,LPAR4,1,Exosomes
3000,Q02846,GUCY2D,2,Exosomes
3547,Q8N6C5,IGSF1,4,Exosomes
3706,P23677,ITPKA,2,Exosomes
3787,Q96KK3,KCNS1,2,Exosomes
4058,P29376,LTK,2,Exosomes
5672,Q00888,PSG4,1,Exosomes
5923,Q13972,RASGRF1,1,Exosomes
8525,Q13574,DGKZ,3,Exosomes
9172,P54296,MYOM2,1,Exosomes
9468,Q9Y5K3,PCYT1B,4,Exosomes
9841,O43167,ZBTB24,1,Exosomes
9874,Q9UKI8,TLK1,2,Exosomes
10270,O43823,AKAP8,1,Exosomes
10367,Q9BPX6,MICU1,1,Exosomes
10474,O75528,TADA3,4,Exosomes
10578,P22749,GNLY,2,Exosomes
23518,Q15032,R3HDM1,1,Exosomes
23550,Q8NDX1,PSD4,2,Exosomes
25962,Q69YN4,KIAA1429,2,Exosomes
27063,Q15327,ANKRD1,1,Exosomes
27094,Q9NPA1,KCNMB3,1,Exosomes
51148,Q5T4B2,CERCAM,1,Exosomes
55259,Q6TDU7,CASC1,2,Exosomes
56905,Q6ZRI6,C15orf39,2,Exosomes
64320,Q96BH1,RNF25,1,Exosomes
64397,Q9H2Y7,ZFP106,1,Exosomes
79258,Q495T6,MMEL1,1,Exosomes
79759,Q96K58,ZNF668,1,Exosomes
79798,Q96C12,ARMC5,5,Exosomes
80704,Q9BZV2,SLC19A3,1,Exosomes
81472,Q8N628,OR2C3,1,Exosomes
83591,Q9H0W7,THAP2,1,Exosomes
84926,Q8NCJ5,SPRYD3,1,Exosomes
85406,Q6Y2X3,DNAJC14,1,Exosomes
89876,Q7Z4T9,C3orf15,1,Exosomes
117608,Q96LW1,ZNF354B,1,Exosomes
130026,Q8NDH6,ICA1L,2,Exosomes
140680,Q9NUD7,C20orf96,1,Exosomes
140803,Q9BX84,TRPM6,2,Exosomes
146853,Q8WW18,C17orf50,1,Exosomes
148741,Q8N283,ANKRD35,1,Exosomes
150223,A8MPS7,YDJC,1,Exosomes
158399,Q8TF39,ZNF483,1,Exosomes
160857,Q5T0U0,CCDC122,1,Exosomes
167691,Q86VQ0,LCA5,1,Exosomes
200350,Q9NU39,FOXD4L1,1,Exosomes
220136,Q96M91,CCDC11,1,Exosomes
246184,Q8NHZ8,CDC26,1,Exosomes
283518,Q8N5I3,KCNRG,2,Exosomes
344191,Q03828,EVX2,6,Exosomes
388962,Q53S33,BOLA3,1,Exosomes
399671,Q86WZ0,HEATR4,1,Exosomes
441376,Q4LEZ3,AARD,1,Exosomes
728118,Q8IVF1,FAM22A,2,Exosomes
460,O14525,ASTN1,3,Exosomes
575,O14514,BAI1,1,Exosomes
604,P41182,BCL6,1,Exosomes
666,Q9UMX3,BOK,1,Exosomes
782,Q02641,CACNB1,1,Exosomes
1103,P28329,CHAT,2,Exosomes
1850,Q13202,DUSP8,2,Exosomes
2487,Q92765,FRZB,3,Exosomes
2565,Q8N1C3,GABRG1,1,Exosomes
2620,O43903,GAS2,1,Exosomes
2690,P10912,GHR,1,Exosomes
2797,O43555,GNRH2,1,Exosomes
2867,O15552,FFAR2,1,Exosomes
2972,Q92994,BRF1,1,Exosomes
3097,P31629,HIVEP2,3,Exosomes
3600,P40933,IL15,1,Exosomes
4493,P04732,MT1E,1,Exosomes
4674,Q9ULW6,NAP1L2,2,Exosomes
4803,P01138,NGF,1,Exosomes
4931,O15381,NVL,1,Exosomes
5251,P78562,PHEX,1,Exosomes
5446,Q15166,PON3,2,Exosomes
6262,Q92736,RYR2,6,Exosomes
6473,O15266,SHOX,1,Exosomes
6554,Q14973,SLC10A1,1,Exosomes
6621,Q5SXM2,SNAPC4,2,Exosomes
6664,P35716,SOX11,2,Exosomes
6790,O14965,AURKA,1,Exosomes
6795,Q9UQB9,AURKC,1,Exosomes
7022,Q92754,TFAP2C,1,Exosomes
7071,Q13118,KLF10,1,Exosomes
7137,P19429,TNNI3,1,Exosomes
7274,P49638,TTPA,2,Exosomes
7286,Q9NNX1,TUFT1,1,Exosomes
7293,P43489,TNFRSF4,1,Exosomes
7368,Q16880,UGT8,1,Exosomes
7461,Q9UDT6,CLIP2,8,Exosomes
7499,P55808,XG,1,Exosomes
7805,Q13571,LAPTM5,1,Exosomes
8019,Q15059,BRD3,1,Exosomes
8515,O75578,ITGA10,1,Exosomes
8603,P78312,FAM193A,1,Exosomes
8643,Q9Y6C5,PTCH2,1,Exosomes
8784,Q9Y5U5,TNFRSF18,1,Exosomes
9232,O95997,PTTG1,1,Exosomes
9235,P24001,IL32,1,Exosomes
9350,O95813,CER1,1,Exosomes
9394,O60243,HS6ST1,1,Exosomes
9627,Q9Y6H5,SNCAIP,4,Exosomes
9628,P49758,RGS6,1,Exosomes
9695,Q92611,EDEM1,1,Exosomes
9700,Q14674,ESPL1,3,Exosomes
9829,O75061,DNAJC6,1,Exosomes
9883,Q96HA1,POM121,2,Exosomes
10180,P78332,RBM6,5,Exosomes
10194,Q6ZSZ6,TSHZ1,1,Exosomes
10293,Q9BWF2,TRAIP,1,Exosomes
10307,O95704,APBB3,2,Exosomes
10513,Q92624,APPBP2,1,Exosomes
10633,Q92737,RASL10A,1,Exosomes
10880,Q9Y614,ACTL7B,1,Exosomes
11211,Q9ULW2,FZD10,2,Exosomes
22888,O94941,UBOX5,2,Exosomes
23014,O94952,FBXO21,1,Exosomes
23211,Q9UPT8,ZC3H4,1,Exosomes
23414,Q8WW38,ZFPM2,1,Exosomes
23469,Q92576,PHF3,1,Exosomes
23613,Q9ULU4,ZMYND8,2,Exosomes
26273,Q9UK99,FBXO3,1,Exosomes
27042,Q68CQ4,DIEXF,1,Exosomes
27253,O14917,PCDH17,1,Exosomes
